Entry ID,[Filter],[EC ID],[EC JP Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
1300,*,22,Ferlith,0,Branch,30,Always,1900,Go to 1900
1400,*,22,Ferlith,1,Action,550,Attack,2,Random PC
1500,*,22,Ferlith,1,Action,551,Guard,-1,None
1600,*,22,Ferlith,1,Action,501,アポス,-1,None
1700,*,22,Ferlith,1,Action,510,プワザ,16,PC w/o Sleep
1800,*,22,Ferlith,1,Action,89,仲間を呼ぶ,-1,None
1900,*,22,Ferlith,1,Action,115,仲間を呼ぶ,-1,None
100,*,23,Crylhound,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,23,Crylhound,0,Branch,30,Always,400,Go to 400
300,*,23,Crylhound,0,Branch,23,Rating 30%,1100,Go to 1100
400,*,23,Crylhound,0,Branch,11,Turn 1,700,Go to 700
500,*,23,Crylhound,0,Branch,29,Rating 90%,1000,Go to 1000
600,*,23,Crylhound,0,Branch,30,Always,1100,Go to 1100
700,*,23,Crylhound,0,Branch,16,Has Silence?,900,Go to 900
800,*,23,Crylhound,0,Branch,23,Rating 30%,1200,Go to 1200
900,*,23,Crylhound,0,Branch,21,Rating 10%,1300,Go to 1300
1000,*,23,Crylhound,1,Action,550,Attack,2,Random PC
1100,*,23,Crylhound,1,Action,552,Run,-1,None
1200,*,23,Crylhound,1,Action,513,クイッカ,-1,None
1300,*,23,Crylhound,1,Action,551,Guard,-1,None
100,*,24,Magma Tiki,0,Branch,41,Used Tremble?,2600,Go to 2600
200,*,24,Magma Tiki,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,400,Go to 400
300,*,24,Magma Tiki,0,Branch,30,Always,700,Go to 700
400,*,24,Magma Tiki,0,Branch,66,ECs Alive = 3,1900,Go to 1900
500,*,24,Magma Tiki,0,Branch,54,ECs Alive ≤ 3,700,Go to 700
600,*,24,Magma Tiki,0,Branch,30,Always,1900,Go to 1900
700,*,24,Magma Tiki,0,Branch,11,Turn 1,1300,Go to 1300
800,*,24,Magma Tiki,0,Branch,12,Turn 2,1300,Go to 1300
900,*,24,Magma Tiki,0,Branch,62,PCs Alive = 1,1900,Go to 1900
1000,*,24,Magma Tiki,0,Branch,63,PCs Alive = 2,1900,Go to 1900
1100,*,24,Magma Tiki,0,Branch,17,ECs Alive = 1,1600,Go to 1600
1200,*,24,Magma Tiki,0,Branch,30,Always,1900,Go to 1900
1300,*,24,Magma Tiki,0,Branch,50,Used S-Move?,1900,Go to 1900
1400,*,24,Magma Tiki,0,Branch,24,Rating 40%,2600,Go to 2600
1500,*,24,Magma Tiki,0,Branch,30,Always,1900,Go to 1900
1600,*,24,Magma Tiki,0,Branch,50,Used S-Move?,1800,Go to 1800
1700,*,24,Magma Tiki,0,Branch,23,Rating 30%,2600,Go to 2600
1800,*,24,Magma Tiki,0,Branch,23,Rating 30%,2600,Go to 2600
1900,*,24,Magma Tiki,0,Branch,2,HP < 25%,2400,Go to 2400
2000,*,24,Magma Tiki,0,Branch,5,Got Hit by Spell?,2500,Go to 2500
2100,*,24,Magma Tiki,0,Branch,1,HP < 50%,2500,Go to 2500
2200,*,24,Magma Tiki,0,Branch,24,Rating 40%,2500,Go to 2500
2300,*,24,Magma Tiki,0,Branch,21,Rating 10%,2700,Go to 2700
2400,*,24,Magma Tiki,1,Action,550,Attack,1,Same PC
2500,*,24,Magma Tiki,1,Action,47,カタカタ震える,-1,None
2600,*,24,Magma Tiki,1,Action,180,ファラオの業火,-1,None
2700,*,24,Magma Tiki,1,Action,551,Guard,-1,None
100,*,25,Salamander,0,Branch,33,Used Attack Spells ≥ 1,600,Go to 600
200,*,25,Salamander,0,Branch,28,Rating 80%,1000,Go to 1000
300,*,25,Salamander,0,Branch,16,Has Silence?,500,Go to 500
400,*,25,Salamander,0,Branch,25,Rating 50%,1100,Go to 1100
500,*,25,Salamander,0,Branch,30,Always,1400,Go to 1400
600,*,25,Salamander,0,Branch,26,Rating 60%,1000,Go to 1000
700,*,25,Salamander,0,Branch,25,Rating 50%,1200,Go to 1200
800,*,25,Salamander,0,Branch,25,Rating 50%,1400,Go to 1400
900,*,25,Salamander,0,Branch,30,Always,1300,Go to 1300
1000,*,25,Salamander,1,Action,550,Attack,2,Random PC
1100,*,25,Salamander,1,Action,523,バーナ,-1,None
1200,*,25,Salamander,1,Action,100,Ж術？,-1,None
1300,*,25,Salamander,1,Action,552,Run,-1,None
1400,*,25,Salamander,1,Action,551,Guard,-1,None
100,*,26,Baroo,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,26,Baroo,0,Branch,30,Always,400,Go to 400
300,*,26,Baroo,0,Branch,29,Rating 90%,1600,Go to 1600
400,*,26,Baroo,0,Branch,2,HP < 25%,1200,Go to 1200
500,*,26,Baroo,0,Branch,4,Got Hit?,700,Go to 700
600,*,26,Baroo,0,Branch,30,Always,900,Go to 900
700,*,26,Baroo,0,Branch,29,Rating 90%,1400,Go to 1400
800,*,26,Baroo,0,Branch,30,Always,1600,Go to 1600
900,*,26,Baroo,0,Branch,27,Rating 70%,1400,Go to 1400
1000,*,26,Baroo,0,Branch,24,Rating 40%,1500,Go to 1500
1100,*,26,Baroo,0,Branch,30,Always,1600,Go to 1600
1200,*,26,Baroo,0,Branch,25,Rating 50%,1600,Go to 1600
1300,*,26,Baroo,0,Branch,30,Always,900,Go to 900
1400,*,26,Baroo,1,Action,550,Attack,1,Same PC
1500,*,26,Baroo,1,Action,551,Guard,-1,None
1600,*,26,Baroo,1,Action,552,Run,-1,None
100,*,27,Dung Fly,0,Branch,65,PCs Alive = 4,500,Go to 500
200,*,27,Dung Fly,0,Branch,37,Turn ≥ 5,400,Go to 400
300,*,27,Dung Fly,0,Branch,30,Always,500,Go to 500
400,*,27,Dung Fly,0,Branch,26,Rating 60%,2800,Go to 2800
500,*,27,Dung Fly,0,Branch,17,ECs Alive = 1,2000,Go to 2000
600,*,27,Dung Fly,0,Branch,16,Has Silence?,1500,Go to 1500
700,*,27,Dung Fly,0,Branch,36,Used State Spells ≥ 2,1500,Go to 1500
800,*,27,Dung Fly,0,Branch,22,Rating 20%,2400,Go to 2400
900,*,27,Dung Fly,0,Branch,23,Rating 30%,2500,Go to 2500
1000,*,27,Dung Fly,0,Branch,24,Rating 40%,2300,Go to 2300
1100,*,27,Dung Fly,0,Branch,24,Rating 40%,2600,Go to 2600
1200,*,27,Dung Fly,0,Branch,24,Rating 40%,2700,Go to 2700
1300,*,27,Dung Fly,0,Branch,25,Rating 50%,2800,Go to 2800
1400,*,27,Dung Fly,0,Branch,30,Always,2900,Go to 2900
1500,*,27,Dung Fly,0,Branch,25,Rating 50%,2300,Go to 2300
1600,*,27,Dung Fly,0,Branch,24,Rating 40%,2600,Go to 2600
1700,*,27,Dung Fly,0,Branch,26,Rating 60%,2700,Go to 2700
1800,*,27,Dung Fly,0,Branch,25,Rating 50%,2800,Go to 2800
1900,*,27,Dung Fly,0,Branch,30,Always,2900,Go to 2900
2000,*,27,Dung Fly,0,Branch,24,Rating 40%,2600,Go to 2600
2100,*,27,Dung Fly,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,27,Dung Fly,0,Branch,30,Always,2800,Go to 2800
2300,*,27,Dung Fly,1,Action,550,Attack,2,Random PC
2400,*,27,Dung Fly,1,Action,504,ダウナ,17,PC w/o Weak
2500,*,27,Dung Fly,1,Action,512,スリーパ,-1,None
2600,*,27,Dung Fly,1,Action,28,仲間を呼ぶ,-1,None
2700,*,27,Dung Fly,1,Action,110,仲間を呼ぶ,-1,None
2800,*,27,Dung Fly,1,Action,552,Run,-1,None
2900,*,27,Dung Fly,1,Action,551,Guard,-1,None
100,*,28,Death's Head,0,Branch,26,Rating 60%,400,Go to 400
200,*,28,Death's Head,0,Branch,28,Rating 80%,500,Go to 500
300,*,28,Death's Head,0,Branch,30,Always,600,Go to 600
400,*,28,Death's Head,1,Action,550,Attack,1,Same PC
500,*,28,Death's Head,1,Action,15,石化ブレス,13,PC w/o Stone
600,*,28,Death's Head,1,Action,551,Guard,-1,None
100,*,29,Looper,0,Branch,1,HP < 50%,1000,Go to 1000
200,*,29,Looper,0,Branch,25,Rating 50%,1000,Go to 1000
300,*,29,Looper,0,Branch,24,Rating 40%,800,Go to 800
400,*,29,Looper,0,Branch,23,Rating 30%,900,Go to 900
500,*,29,Looper,0,Branch,16,Has Silence?,100,Go to 100
600,*,29,Looper,0,Branch,34,Used Attack Spells ≥ 2,1200,Go to 1200
700,*,29,Looper,0,Branch,30,Always,1100,Go to 1100
800,*,29,Looper,1,Action,550,Attack,2,Random PC
900,*,29,Looper,1,Action,551,Guard,-1,None
1000,*,29,Looper,1,Action,552,Run,-1,None
1100,*,29,Looper,1,Action,523,バーナ,-1,None
1200,*,29,Looper,1,Action,100,Ж術？,-1,None
100,*,30,Loopalon,0,Branch,1,HP < 50%,1300,Go to 1300
200,*,30,Loopalon,0,Branch,25,Rating 50%,1300,Go to 1300
300,*,30,Loopalon,0,Branch,16,Has Silence?,800,Go to 800
400,*,30,Loopalon,0,Branch,11,Turn 1,600,Go to 600
500,*,30,Loopalon,0,Branch,30,Always,800,Go to 800
600,*,30,Loopalon,0,Branch,16,Has Silence?,800,Go to 800
700,*,30,Loopalon,0,Branch,25,Rating 50%,1400,Go to 1400
800,*,30,Loopalon,0,Branch,25,Rating 50%,1100,Go to 1100
900,*,30,Loopalon,0,Branch,25,Rating 50%,1200,Go to 1200
1000,*,30,Loopalon,0,Branch,30,Always,1500,Go to 1500
1100,*,30,Loopalon,1,Action,550,Attack,2,Random PC
1200,*,30,Loopalon,1,Action,551,Guard,-1,None
1300,*,30,Loopalon,1,Action,552,Run,-1,None
1400,*,30,Loopalon,1,Action,500,アパ,11,EC w/o Strengthen
1500,*,30,Loopalon,1,Action,100,Ж術？,-1,None
100,*,31,Tsurak,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,31,Tsurak,0,Branch,30,Always,400,Go to 400
300,*,31,Tsurak,0,Branch,28,Rating 80%,1600,Go to 1600
400,*,31,Tsurak,0,Branch,17,ECs Alive = 1,1000,Go to 1000
500,*,31,Tsurak,0,Branch,25,Rating 50%,1300,Go to 1300
600,*,31,Tsurak,0,Branch,25,Rating 50%,1400,Go to 1400
700,*,31,Tsurak,0,Branch,26,Rating 60%,1500,Go to 1500
800,*,31,Tsurak,0,Branch,25,Rating 50%,1600,Go to 1600
900,*,31,Tsurak,0,Branch,30,Always,1700,Go to 1700
1000,*,31,Tsurak,0,Branch,25,Rating 50%,1400,Go to 1400
1100,*,31,Tsurak,0,Branch,25,Rating 50%,1500,Go to 1500
1200,*,31,Tsurak,0,Branch,30,Always,1600,Go to 1600
1300,*,31,Tsurak,1,Action,550,Attack,2,Random PC
1400,*,31,Tsurak,1,Action,29,仲間を呼ぶ,-1,None
1500,*,31,Tsurak,1,Action,98,仲間を呼ぶ,-1,None
1600,*,31,Tsurak,1,Action,552,Run,-1,None
1700,*,31,Tsurak,1,Action,551,Guard,-1,None
100,*,32,Enforcer,0,Branch,17,ECs Alive = 1,1100,Go to 1100
200,*,32,Enforcer,0,Branch,38,Any EC HP < 50%,400,Go to 400
300,*,32,Enforcer,0,Branch,30,Always,500,Go to 500
400,*,32,Enforcer,0,Branch,27,Rating 70%,2200,Go to 2200
500,*,32,Enforcer,0,Branch,11,Turn 1,800,Go to 800
600,*,32,Enforcer,0,Branch,12,Turn 2,800,Go to 800
700,*,32,Enforcer,0,Branch,23,Rating 30%,2200,Go to 2200
800,*,32,Enforcer,0,Branch,26,Rating 60%,2100,Go to 2100
900,*,32,Enforcer,0,Branch,21,Rating 10%,2000,Go to 2000
1000,*,32,Enforcer,0,Branch,30,Always,1900,Go to 1900
1100,*,32,Enforcer,0,Branch,62,PCs Alive = 1,1600,Go to 1600
1200,*,32,Enforcer,0,Branch,63,PCs Alive = 2,1600,Go to 1600
1300,*,32,Enforcer,0,Branch,28,Rating 80%,2100,Go to 2100
1400,*,32,Enforcer,0,Branch,21,Rating 10%,2000,Go to 2000
1500,*,32,Enforcer,0,Branch,30,Always,1900,Go to 1900
1600,*,32,Enforcer,0,Branch,23,Rating 30%,2100,Go to 2100
1700,*,32,Enforcer,0,Branch,21,Rating 10%,2000,Go to 2000
1800,*,32,Enforcer,0,Branch,30,Always,1900,Go to 1900
1900,*,32,Enforcer,1,Action,550,Attack,2,Random PC
2000,*,32,Enforcer,1,Action,551,Guard,-1,None
2100,*,32,Enforcer,1,Action,70,手りゅう弾,2,Random PC
2200,*,32,Enforcer,1,Action,72,サプハネの葉,-1,None
100,*,33,Serpantis,0,Branch,16,Has Silence?,400,Go to 400
200,*,33,Serpantis,0,Branch,34,Used Attack Spells ≥ 2,400,Go to 400
300,*,33,Serpantis,0,Branch,22,Rating 20%,800,Go to 800
400,*,33,Serpantis,0,Branch,26,Rating 60%,700,Go to 700
500,*,33,Serpantis,0,Branch,28,Rating 80%,900,Go to 900
600,*,33,Serpantis,0,Branch,30,Always,1000,Go to 1000
700,*,33,Serpantis,1,Action,550,Attack,2,Random PC
800,*,33,Serpantis,1,Action,524,バーニィ,-1,None
900,*,33,Serpantis,1,Action,40,疲労かぶり,1,Same PC
1000,*,33,Serpantis,1,Action,551,Guard,-1,None
100,*,34,Dralnog,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,34,Dralnog,0,Branch,30,Always,400,Go to 400
300,*,34,Dralnog,0,Branch,26,Rating 60%,1800,Go to 1800
400,*,34,Dralnog,0,Branch,2,HP < 25%,600,Go to 600
500,*,34,Dralnog,0,Branch,30,Always,700,Go to 700
600,*,34,Dralnog,0,Branch,28,Rating 80%,1900,Go to 1900
700,*,34,Dralnog,0,Branch,1,HP < 50%,900,Go to 900
800,*,34,Dralnog,0,Branch,30,Always,1000,Go to 1000
900,*,34,Dralnog,0,Branch,24,Rating 40%,1900,Go to 1900
1000,*,34,Dralnog,0,Branch,16,Has Silence?,1300,Go to 1300
1100,*,34,Dralnog,0,Branch,35,Used State Spells ≥ 1,1300,Go to 1300
1200,*,34,Dralnog,0,Branch,22,Rating 20%,2000,Go to 2000
1300,*,34,Dralnog,0,Branch,22,Rating 20%,1900,Go to 1900
1400,*,34,Dralnog,0,Branch,27,Rating 70%,1700,Go to 1700
1500,*,34,Dralnog,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,34,Dralnog,0,Branch,30,Always,1800,Go to 1800
1700,*,34,Dralnog,1,Action,550,Attack,2,Random PC
1800,*,34,Dralnog,1,Action,552,Run,-1,None
1900,*,34,Dralnog,1,Action,271,毒自爆,-1,None
2000,*,34,Dralnog,1,Action,517,ジェダ,2,Random PC
2100,*,34,Dralnog,1,Action,100,Ж術？,-1,None
100,epevent.evp,34,Dralnog,0,Branch,2,HP < 25%,300,Go to 300
200,epevent.evp,34,Dralnog,0,Branch,30,Always,400,Go to 400
300,epevent.evp,34,Dralnog,0,Branch,28,Rating 80%,1100,Go to 1100
400,epevent.evp,34,Dralnog,0,Branch,1,HP < 50%,600,Go to 600
500,epevent.evp,34,Dralnog,0,Branch,30,Always,700,Go to 700
600,epevent.evp,34,Dralnog,0,Branch,24,Rating 40%,1100,Go to 1100
700,epevent.evp,34,Dralnog,0,Branch,16,Has Silence?,1000,Go to 1000
800,epevent.evp,34,Dralnog,0,Branch,49,Used Spell?,1000,Go to 1000
900,epevent.evp,34,Dralnog,0,Branch,23,Rating 30%,1200,Go to 1200
1000,epevent.evp,34,Dralnog,1,Action,550,Attack,2,Random PC
1100,epevent.evp,34,Dralnog,1,Action,271,毒自爆,-1,None
1200,epevent.evp,34,Dralnog,1,Action,517,ジェダ,2,Random PC
100,*,35,Que'lak,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,35,Que'lak,0,Branch,30,Always,400,Go to 400
300,*,35,Que'lak,0,Branch,28,Rating 80%,1500,Go to 1500
400,*,35,Que'lak,0,Branch,32,Used Sacri Spells ≥ 2,800,Go to 800
500,*,35,Que'lak,0,Branch,38,Any EC HP < 50%,700,Go to 700
600,*,35,Que'lak,0,Branch,30,Always,800,Go to 800
700,*,35,Que'lak,0,Branch,24,Rating 40%,1300,Go to 1300
800,*,35,Que'lak,0,Branch,21,Rating 10%,1400,Go to 1400
900,*,35,Que'lak,0,Branch,34,Used Attack Spells ≥ 2,1100,Go to 1100
1000,*,35,Que'lak,0,Branch,23,Rating 30%,1200,Go to 1200
1100,*,35,Que'lak,1,Action,550,Attack,2,Random PC
1200,*,35,Que'lak,1,Action,524,バーニィ,-1,None
1300,*,35,Que'lak,1,Action,506,サプラ,7,EC w/ Least HP
1400,*,35,Que'lak,1,Action,551,Guard,-1,None
1500,*,35,Que'lak,1,Action,552,Run,-1,None
100,*,36,Pinalisk,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,36,Pinalisk,0,Branch,30,Always,400,Go to 400
300,*,36,Pinalisk,0,Branch,27,Rating 70%,800,Go to 800
400,*,36,Pinalisk,0,Branch,26,Rating 60%,700,Go to 700
500,*,36,Pinalisk,0,Branch,28,Rating 80%,900,Go to 900
600,*,36,Pinalisk,0,Branch,30,Always,1000,Go to 1000
700,*,36,Pinalisk,1,Action,550,Attack,2,Random PC
800,*,36,Pinalisk,1,Action,552,Run,-1,None
900,*,36,Pinalisk,1,Action,92,疲労ブレス,2,Random PC
1000,*,36,Pinalisk,1,Action,551,Guard,-1,None
100,*,37,Crylbeast,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,37,Crylbeast,0,Branch,30,Always,400,Go to 400
300,*,37,Crylbeast,0,Branch,26,Rating 60%,1300,Go to 1300
400,*,37,Crylbeast,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,37,Crylbeast,0,Branch,30,Always,700,Go to 700
600,*,37,Crylbeast,0,Branch,23,Rating 30%,1300,Go to 1300
700,*,37,Crylbeast,0,Branch,11,Turn 1,1000,Go to 1000
800,*,37,Crylbeast,0,Branch,29,Rating 90%,1200,Go to 1200
900,*,37,Crylbeast,0,Branch,30,Always,1300,Go to 1300
1000,*,37,Crylbeast,0,Branch,23,Rating 30%,1400,Go to 1400
1100,*,37,Crylbeast,0,Branch,21,Rating 10%,1500,Go to 1500
1200,*,37,Crylbeast,1,Action,550,Attack,2,Random PC
1300,*,37,Crylbeast,1,Action,552,Run,-1,None
1400,*,37,Crylbeast,1,Action,513,クイッカ,-1,None
1500,*,37,Crylbeast,1,Action,551,Guard,-1,None
100,*,38,Slothstra,0,Branch,44,1st PC ΔLevel > 3,500,Go to 500
200,*,38,Slothstra,0,Branch,1,HP < 50%,400,Go to 400
300,*,38,Slothstra,0,Branch,30,Always,500,Go to 500
400,*,38,Slothstra,0,Branch,25,Rating 50%,1000,Go to 1000
500,*,38,Slothstra,0,Branch,21,Rating 10%,1100,Go to 1100
600,*,38,Slothstra,0,Branch,50,Used S-Move?,800,Go to 800
700,*,38,Slothstra,0,Branch,24,Rating 40%,900,Go to 900
800,*,38,Slothstra,1,Action,550,Attack,2,Random PC
900,*,38,Slothstra,1,Action,260,アースシェイク,-1,None
1000,*,38,Slothstra,1,Action,41,おやすみなさい,22,Self
1100,*,38,Slothstra,1,Action,551,Guard,-1,None
100,*,39,Polraxis,0,Branch,21,Rating 10%,300,Go to 300
200,*,39,Polraxis,1,Action,550,Attack,1,Same PC
300,*,39,Polraxis,1,Action,551,Guard,-1,None
100,*,40,Roseln,0,Branch,50,Used S-Move?,500,Go to 500
200,*,40,Roseln,0,Branch,25,Rating 50%,700,Go to 700
300,*,40,Roseln,0,Branch,26,Rating 60%,900,Go to 900
400,*,40,Roseln,0,Branch,30,Always,1000,Go to 1000
500,*,40,Roseln,0,Branch,28,Rating 80%,700,Go to 700
600,*,40,Roseln,0,Branch,30,Always,800,Go to 800
700,*,40,Roseln,1,Action,550,Attack,2,Random PC
800,*,40,Roseln,1,Action,551,Guard,-1,None
900,*,40,Roseln,1,Action,26,花葬の舞,2,Random PC
1000,*,40,Roseln,1,Action,191,爆睡の花粉,-1,None
100,*,41,Elooper,0,Branch,1,HP < 50%,1100,Go to 1100
200,*,41,Elooper,0,Branch,25,Rating 50%,1100,Go to 1100
300,*,41,Elooper,0,Branch,24,Rating 40%,900,Go to 900
400,*,41,Elooper,0,Branch,23,Rating 30%,1000,Go to 1000
500,*,41,Elooper,0,Branch,16,Has Silence?,100,Go to 100
600,*,41,Elooper,0,Branch,31,Used Sacri Spells ≥ 1,1300,Go to 1300
700,*,41,Elooper,0,Branch,11,Turn 1,900,Go to 900
800,*,41,Elooper,0,Branch,30,Always,1200,Go to 1200
900,*,41,Elooper,1,Action,550,Attack,2,Random PC
1000,*,41,Elooper,1,Action,551,Guard,-1,None
1100,*,41,Elooper,1,Action,552,Run,-1,None
1200,*,41,Elooper,1,Action,507,サプリィ,7,EC w/ Least HP
1300,*,41,Elooper,1,Action,100,Ж術？,-1,None
100,*,42,Grapor,0,Branch,23,Rating 30%,600,Go to 600
200,*,42,Grapor,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,400,Go to 400
300,*,42,Grapor,0,Branch,24,Rating 40%,700,Go to 700
400,*,42,Grapor,0,Branch,21,Rating 10%,700,Go to 700
500,*,42,Grapor,1,Action,550,Attack,2,Random PC
600,*,42,Grapor,1,Action,552,Run,-1,None
700,*,42,Grapor,1,Action,551,Guard,-1,None
100,*,43,Sphyrus,0,Branch,11,Turn 1,500,Go to 500
200,*,43,Sphyrus,0,Branch,12,Turn 2,600,Go to 600
300,*,43,Sphyrus,0,Branch,29,Rating 90%,700,Go to 700
400,*,43,Sphyrus,0,Branch,30,Always,800,Go to 800
500,*,43,Sphyrus,0,Branch,23,Rating 30%,900,Go to 900
600,*,43,Sphyrus,0,Branch,21,Rating 10%,900,Go to 900
700,*,43,Sphyrus,1,Action,550,Attack,2,Random PC
800,*,43,Sphyrus,1,Action,551,Guard,-1,None
900,*,43,Sphyrus,1,Action,190,ダマユーン,-1,None
100,*,44,Iridzu,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,44,Iridzu,0,Branch,30,Always,400,Go to 400
300,*,44,Iridzu,0,Branch,27,Rating 70%,2800,Go to 2800
400,*,44,Iridzu,0,Branch,17,ECs Alive = 1,2000,Go to 2000
500,*,44,Iridzu,0,Branch,36,Used State Spells ≥ 2,1600,Go to 1600
600,*,44,Iridzu,0,Branch,11,Turn 1,800,Go to 800
700,*,44,Iridzu,0,Branch,30,Always,900,Go to 900
800,*,44,Iridzu,0,Branch,23,Rating 30%,2400,Go to 2400
900,*,44,Iridzu,0,Branch,12,Turn 2,1100,Go to 1100
1000,*,44,Iridzu,0,Branch,30,Always,1200,Go to 1200
1100,*,44,Iridzu,0,Branch,21,Rating 10%,2400,Go to 2400
1200,*,44,Iridzu,0,Branch,22,Rating 20%,2500,Go to 2500
1300,*,44,Iridzu,0,Branch,27,Rating 70%,2300,Go to 2300
1400,*,44,Iridzu,0,Branch,25,Rating 50%,2600,Go to 2600
1500,*,44,Iridzu,0,Branch,30,Always,2700,Go to 2700
1600,*,44,Iridzu,0,Branch,25,Rating 50%,2300,Go to 2300
1700,*,44,Iridzu,0,Branch,24,Rating 40%,2600,Go to 2600
1800,*,44,Iridzu,0,Branch,26,Rating 60%,2700,Go to 2700
1900,*,44,Iridzu,0,Branch,30,Always,2800,Go to 2800
2000,*,44,Iridzu,0,Branch,24,Rating 40%,2600,Go to 2600
2100,*,44,Iridzu,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,44,Iridzu,0,Branch,30,Always,2800,Go to 2800
2300,*,44,Iridzu,1,Action,550,Attack,2,Random PC
2400,*,44,Iridzu,1,Action,513,クイッカ,-1,None
2500,*,44,Iridzu,1,Action,512,スリーパ,-1,None
2600,*,44,Iridzu,1,Action,87,仲間を呼ぶ,-1,None
2700,*,44,Iridzu,1,Action,107,仲間を呼ぶ,-1,None
2800,*,44,Iridzu,1,Action,552,Run,-1,None
100,*,45,Flyst,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,45,Flyst,0,Branch,30,Always,400,Go to 400
300,*,45,Flyst,0,Branch,26,Rating 60%,1600,Go to 1600
400,*,45,Flyst,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,45,Flyst,0,Branch,30,Always,700,Go to 700
600,*,45,Flyst,0,Branch,23,Rating 30%,1600,Go to 1600
700,*,45,Flyst,0,Branch,11,Turn 1,1000,Go to 1000
800,*,45,Flyst,0,Branch,12,Turn 2,1000,Go to 1000
900,*,45,Flyst,0,Branch,30,Always,1200,Go to 1200
1000,*,45,Flyst,0,Branch,22,Rating 20%,1700,Go to 1700
1100,*,45,Flyst,0,Branch,23,Rating 30%,1800,Go to 1800
1200,*,45,Flyst,0,Branch,27,Rating 70%,1500,Go to 1500
1300,*,45,Flyst,0,Branch,25,Rating 50%,1900,Go to 1900
1400,*,45,Flyst,0,Branch,30,Always,2000,Go to 2000
1500,*,45,Flyst,1,Action,550,Attack,2,Random PC
1600,*,45,Flyst,1,Action,552,Run,-1,None
1700,*,45,Flyst,1,Action,504,ダウナ,17,PC w/o Weak
1800,*,45,Flyst,1,Action,511,プワゾーク,-1,None
1900,*,45,Flyst,1,Action,100,Ж術？,-1,None
2000,*,45,Flyst,1,Action,551,Guard,-1,None
100,*,46,Medulizk,0,Branch,11,Turn 1,400,Go to 400
200,*,46,Medulizk,0,Branch,12,Turn 2,500,Go to 500
300,*,46,Medulizk,0,Branch,30,Always,600,Go to 600
400,*,46,Medulizk,0,Branch,22,Rating 20%,1500,Go to 1500
500,*,46,Medulizk,0,Branch,22,Rating 20%,900,Go to 900
600,*,46,Medulizk,0,Branch,26,Rating 60%,1300,Go to 1300
700,*,46,Medulizk,0,Branch,28,Rating 80%,1100,Go to 1100
800,*,46,Medulizk,0,Branch,30,Always,1400,Go to 1400
900,*,46,Medulizk,0,Branch,49,Used Spell?,1700,Go to 1700
1000,*,46,Medulizk,0,Branch,30,Always,1500,Go to 1500
1100,*,46,Medulizk,0,Branch,49,Used Spell?,1700,Go to 1700
1200,*,46,Medulizk,0,Branch,30,Always,1600,Go to 1600
1300,*,46,Medulizk,1,Action,550,Attack,2,Random PC
1400,*,46,Medulizk,1,Action,552,Run,-1,None
1500,*,46,Medulizk,1,Action,505,ダウノス,-1,None
1600,*,46,Medulizk,1,Action,521,ウェイビィ,2,Random PC
1700,*,46,Medulizk,1,Action,100,Ж術？,-1,None
100,*,47,Lucich,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,47,Lucich,0,Branch,30,Always,400,Go to 400
300,*,47,Lucich,0,Branch,26,Rating 60%,1800,Go to 1800
400,*,47,Lucich,0,Branch,2,HP < 25%,600,Go to 600
500,*,47,Lucich,0,Branch,30,Always,700,Go to 700
600,*,47,Lucich,0,Branch,28,Rating 80%,1900,Go to 1900
700,*,47,Lucich,0,Branch,1,HP < 50%,900,Go to 900
800,*,47,Lucich,0,Branch,30,Always,1000,Go to 1000
900,*,47,Lucich,0,Branch,24,Rating 40%,1900,Go to 1900
1000,*,47,Lucich,0,Branch,16,Has Silence?,1300,Go to 1300
1100,*,47,Lucich,0,Branch,36,Used State Spells ≥ 2,1300,Go to 1300
1200,*,47,Lucich,0,Branch,22,Rating 20%,2000,Go to 2000
1300,*,47,Lucich,0,Branch,22,Rating 20%,1900,Go to 1900
1400,*,47,Lucich,0,Branch,27,Rating 70%,1700,Go to 1700
1500,*,47,Lucich,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,47,Lucich,0,Branch,30,Always,1800,Go to 1800
1700,*,47,Lucich,1,Action,550,Attack,2,Random PC
1800,*,47,Lucich,1,Action,552,Run,-1,None
1900,*,47,Lucich,1,Action,270,自爆,-1,None
