Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],EC2 ID,[EC2 JP Name],EC3 ID,[EC3 JP Name],EC4 ID,[EC4 JP Name],EC5 ID,[EC5 JP Name],EC6 ID,[EC6 JP Name],EC7 ID,[EC7 JP Name],EC8 ID,[EC8 JP Name]
17,a115b_ep.enp,112,2,20,Centralk,20,Centralk,255,None,255,None,255,None,255,None,255,None,255,None
18,a115b_ep.enp,112,2,20,Centralk,20,Centralk,20,Centralk,20,Centralk,255,None,255,None,255,None,255,None
19,a115b_ep.enp,92,2,20,Centralk,20,Centralk,20,Centralk,20,Centralk,20,Centralk,20,Centralk,255,None,255,None
20,a115b_ep.enp,102,2,20,Centralk,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None,255,None
21,a115b_ep.enp,92,2,20,Centralk,20,Centralk,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None
22,a115b_ep.enp,107,2,20,Centralk,26,Baroo,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
23,a115b_ep.enp,107,2,20,Centralk,20,Centralk,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
24,a115b_ep.enp,107,2,20,Centralk,21,Feralisk,255,None,255,None,255,None,255,None,255,None,255,None
25,a115b_ep.enp,107,2,20,Centralk,21,Feralisk,21,Feralisk,255,None,255,None,255,None,255,None,255,None
26,a115b_ep.enp,92,2,20,Centralk,20,Centralk,11,Walrenk,11,Walrenk,255,None,255,None,255,None,255,None
27,a115b_ep.enp,92,2,20,Centralk,11,Walrenk,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None
28,a115b_ep.enp,92,2,20,Centralk,20,Centralk,11,Walrenk,50,Burocca,255,None,255,None,255,None,255,None
29,a115b_ep.enp,92,2,20,Centralk,21,Feralisk,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
30,a115b_ep.enp,92,2,20,Centralk,20,Centralk,21,Feralisk,26,Baroo,26,Baroo,255,None,255,None,255,None
31,a115b_ep.enp,92,2,20,Centralk,20,Centralk,50,Burocca,50,Burocca,26,Baroo,26,Baroo,255,None,255,None
0,a116a_ep.enp,111,2,99,Kantor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116a_ep.enp,106,2,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
2,a116a_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
3,a116a_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
4,a116a_ep.enp,116,2,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116a_ep.enp,111,2,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None
6,a116a_ep.enp,101,2,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None
7,a116a_ep.enp,96,2,102,Officer,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None
8,a116a_ep.enp,106,2,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116a_ep.enp,106,2,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
10,a116a_ep.enp,101,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
11,a116a_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
12,a116a_ep.enp,106,2,102,Officer,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
13,a116a_ep.enp,111,2,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
14,a116a_ep.enp,106,2,102,Officer,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
15,a116a_ep.enp,101,2,102,Officer,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
16,a116a_ep.enp,106,2,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
17,a116a_ep.enp,111,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
18,a116a_ep.enp,106,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
19,a116a_ep.enp,106,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
20,a116a_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None
21,a116a_ep.enp,101,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
22,a116a_ep.enp,106,2,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
23,a116a_ep.enp,101,2,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
24,a116a_ep.enp,96,2,102,Officer,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
25,a116a_ep.enp,101,2,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
26,a116a_ep.enp,96,2,102,Officer,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None
27,a116a_ep.enp,96,2,102,Officer,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
28,a116a_ep.enp,111,2,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116a_ep.enp,111,2,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None
30,a116a_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None
31,a116a_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None
0,a116c_ep.enp,111,2,99,Kantor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116c_ep.enp,106,2,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
2,a116c_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
3,a116c_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
4,a116c_ep.enp,116,2,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116c_ep.enp,111,2,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None
6,a116c_ep.enp,101,2,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None
7,a116c_ep.enp,96,2,102,Officer,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None
8,a116c_ep.enp,106,2,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116c_ep.enp,106,2,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
10,a116c_ep.enp,101,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
11,a116c_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
12,a116c_ep.enp,106,2,102,Officer,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
13,a116c_ep.enp,111,2,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
14,a116c_ep.enp,106,2,102,Officer,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
15,a116c_ep.enp,101,2,102,Officer,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
16,a116c_ep.enp,106,2,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
17,a116c_ep.enp,111,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
18,a116c_ep.enp,106,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
19,a116c_ep.enp,106,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
20,a116c_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None
21,a116c_ep.enp,101,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
22,a116c_ep.enp,106,2,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
23,a116c_ep.enp,101,2,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
24,a116c_ep.enp,96,2,102,Officer,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
25,a116c_ep.enp,101,2,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
26,a116c_ep.enp,96,2,102,Officer,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None
27,a116c_ep.enp,96,2,102,Officer,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
28,a116c_ep.enp,111,2,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116c_ep.enp,111,2,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None
30,a116c_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None
31,a116c_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None
0,a116d_ep.enp,111,2,99,Kantor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116d_ep.enp,106,2,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
2,a116d_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
3,a116d_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
4,a116d_ep.enp,116,2,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116d_ep.enp,111,2,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None
6,a116d_ep.enp,101,2,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None
7,a116d_ep.enp,96,2,102,Officer,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None
8,a116d_ep.enp,106,2,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116d_ep.enp,106,2,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
10,a116d_ep.enp,101,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
11,a116d_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
12,a116d_ep.enp,106,2,102,Officer,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
13,a116d_ep.enp,111,2,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
14,a116d_ep.enp,106,2,102,Officer,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
15,a116d_ep.enp,101,2,102,Officer,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
16,a116d_ep.enp,106,2,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
17,a116d_ep.enp,111,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
18,a116d_ep.enp,106,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
19,a116d_ep.enp,106,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
20,a116d_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None
21,a116d_ep.enp,101,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
22,a116d_ep.enp,106,2,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
23,a116d_ep.enp,101,2,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
24,a116d_ep.enp,96,2,102,Officer,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
25,a116d_ep.enp,101,2,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
26,a116d_ep.enp,96,2,102,Officer,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None
27,a116d_ep.enp,96,2,102,Officer,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
28,a116d_ep.enp,111,2,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116d_ep.enp,111,2,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None
30,a116d_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None
31,a116d_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None
0,a116e_ep.enp,111,2,99,Kantor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116e_ep.enp,106,2,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
2,a116e_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
3,a116e_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
4,a116e_ep.enp,116,2,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116e_ep.enp,111,2,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None
6,a116e_ep.enp,101,2,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None
7,a116e_ep.enp,96,2,102,Officer,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None
8,a116e_ep.enp,106,2,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116e_ep.enp,106,2,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
10,a116e_ep.enp,101,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
11,a116e_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
12,a116e_ep.enp,106,2,102,Officer,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
13,a116e_ep.enp,111,2,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
14,a116e_ep.enp,106,2,102,Officer,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
15,a116e_ep.enp,101,2,102,Officer,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
16,a116e_ep.enp,106,2,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
17,a116e_ep.enp,111,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
18,a116e_ep.enp,106,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
19,a116e_ep.enp,106,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
20,a116e_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None
21,a116e_ep.enp,101,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
22,a116e_ep.enp,106,2,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
23,a116e_ep.enp,101,2,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
24,a116e_ep.enp,96,2,102,Officer,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
25,a116e_ep.enp,101,2,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
26,a116e_ep.enp,96,2,102,Officer,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None
27,a116e_ep.enp,96,2,102,Officer,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
28,a116e_ep.enp,111,2,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116e_ep.enp,111,2,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None
30,a116e_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None
31,a116e_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None
0,a116g_ep.enp,111,2,99,Kantor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116g_ep.enp,106,2,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
2,a116g_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
3,a116g_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
4,a116g_ep.enp,116,2,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116g_ep.enp,111,2,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None
6,a116g_ep.enp,101,2,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None
7,a116g_ep.enp,96,2,102,Officer,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None
8,a116g_ep.enp,106,2,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116g_ep.enp,106,2,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
10,a116g_ep.enp,101,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
11,a116g_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
12,a116g_ep.enp,106,2,102,Officer,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
13,a116g_ep.enp,111,2,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
14,a116g_ep.enp,106,2,102,Officer,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
15,a116g_ep.enp,101,2,102,Officer,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
16,a116g_ep.enp,106,2,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
17,a116g_ep.enp,111,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
18,a116g_ep.enp,106,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
19,a116g_ep.enp,106,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
20,a116g_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None
21,a116g_ep.enp,101,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
22,a116g_ep.enp,106,2,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
23,a116g_ep.enp,101,2,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
24,a116g_ep.enp,96,2,102,Officer,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
25,a116g_ep.enp,101,2,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
26,a116g_ep.enp,96,2,102,Officer,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None
27,a116g_ep.enp,96,2,102,Officer,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
28,a116g_ep.enp,111,2,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116g_ep.enp,111,2,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None
30,a116g_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None
31,a116g_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None
0,a116h_ep.enp,111,2,99,Kantor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a116h_ep.enp,106,2,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
2,a116h_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
3,a116h_ep.enp,106,2,104,Shock Troop,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
4,a116h_ep.enp,116,2,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a116h_ep.enp,111,2,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None,255,None
6,a116h_ep.enp,101,2,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None,255,None
7,a116h_ep.enp,96,2,102,Officer,102,Officer,102,Officer,102,Officer,255,None,255,None,255,None,255,None
8,a116h_ep.enp,106,2,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a116h_ep.enp,106,2,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
10,a116h_ep.enp,101,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
11,a116h_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
12,a116h_ep.enp,106,2,102,Officer,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
13,a116h_ep.enp,111,2,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
14,a116h_ep.enp,106,2,102,Officer,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
15,a116h_ep.enp,101,2,102,Officer,102,Officer,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
16,a116h_ep.enp,106,2,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None,255,None
17,a116h_ep.enp,111,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
18,a116h_ep.enp,106,2,103,Mage Warden,104,Shock Troop,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
19,a116h_ep.enp,106,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None,255,None
20,a116h_ep.enp,96,2,103,Mage Warden,103,Mage Warden,103,Mage Warden,104,Shock Troop,255,None,255,None,255,None,255,None
21,a116h_ep.enp,101,2,103,Mage Warden,103,Mage Warden,104,Shock Troop,104,Shock Troop,255,None,255,None,255,None,255,None
22,a116h_ep.enp,106,2,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None,255,None
23,a116h_ep.enp,101,2,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
24,a116h_ep.enp,96,2,102,Officer,103,Mage Warden,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
25,a116h_ep.enp,101,2,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None,255,None
26,a116h_ep.enp,96,2,102,Officer,102,Officer,102,Officer,103,Mage Warden,255,None,255,None,255,None,255,None
27,a116h_ep.enp,96,2,102,Officer,102,Officer,103,Mage Warden,103,Mage Warden,255,None,255,None,255,None,255,None
28,a116h_ep.enp,111,2,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a116h_ep.enp,111,2,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None,255,None
30,a116h_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None,255,None
31,a116h_ep.enp,111,2,75,Destroyer,75,Destroyer,75,Destroyer,75,Destroyer,255,None,255,None,255,None,255,None
0,a121b_ep.enp,145,3,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None,255,None,255,None
1,a121b_ep.enp,145,3,58,Golooper,58,Golooper,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None
2,a121b_ep.enp,140,3,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None,255,None
3,a121b_ep.enp,140,3,37,Crylbeast,37,Crylbeast,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None
4,a121b_ep.enp,125,3,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
5,a121b_ep.enp,125,3,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None
6,a121b_ep.enp,145,3,58,Golooper,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None
7,a121b_ep.enp,145,3,58,Golooper,58,Golooper,37,Crylbeast,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None
8,a121b_ep.enp,135,3,58,Golooper,58,Golooper,57,Slithar,57,Slithar,255,None,255,None,255,None,255,None
9,a121b_ep.enp,135,3,58,Golooper,58,Golooper,58,Golooper,57,Slithar,57,Slithar,57,Slithar,255,None,255,None
10,a121b_ep.enp,130,3,37,Crylbeast,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None,255,None
11,a121b_ep.enp,125,3,37,Crylbeast,37,Crylbeast,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None
12,a121b_ep.enp,135,3,58,Golooper,58,Golooper,37,Crylbeast,57,Slithar,57,Slithar,255,None,255,None,255,None
13,a121b_ep.enp,135,3,58,Golooper,58,Golooper,58,Golooper,37,Crylbeast,57,Slithar,57,Slithar,57,Slithar,255,None
14,a121b_ep.enp,120,3,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None,255,None,255,None
15,a121b_ep.enp,120,3,43,Sphyrus,43,Sphyrus,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None
16,a121b_ep.enp,135,3,43,Sphyrus,43,Sphyrus,58,Golooper,255,None,255,None,255,None,255,None,255,None
17,a121b_ep.enp,135,3,43,Sphyrus,43,Sphyrus,43,Sphyrus,58,Golooper,58,Golooper,255,None,255,None,255,None
18,a121b_ep.enp,125,3,43,Sphyrus,43,Sphyrus,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
19,a121b_ep.enp,125,3,43,Sphyrus,43,Sphyrus,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None
20,a121b_ep.enp,130,3,43,Sphyrus,58,Golooper,57,Slithar,255,None,255,None,255,None,255,None,255,None
21,a121b_ep.enp,130,3,43,Sphyrus,43,Sphyrus,58,Golooper,58,Golooper,57,Slithar,57,Slithar,255,None,255,None
