Entry ID,[Filter],[EC ID],[EC JP Name],[Finalized],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
400,*,19,Scorfly,True,0,Branch,21,Rating 10%,700,Go to 700
500,*,19,Scorfly,True,0,Branch,21,Rating 10%,800,Go to 800
600,*,19,Scorfly,True,1,Action,550,Attack,2,Random PC
700,*,19,Scorfly,True,1,Action,552,Run,-1,None
800,*,19,Scorfly,True,1,Action,551,Guard,-1,None
100,*,20,Centralk,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,20,Centralk,True,0,Branch,30,Always,400,Go to 400
300,*,20,Centralk,True,0,Branch,28,Rating 80%,1600,Go to 1600
400,*,20,Centralk,True,0,Branch,2,HP < 25%,1200,Go to 1200
500,*,20,Centralk,True,0,Branch,4,Got Hit?,700,Go to 700
600,*,20,Centralk,True,0,Branch,30,Always,900,Go to 900
700,*,20,Centralk,True,0,Branch,28,Rating 80%,1400,Go to 1400
800,*,20,Centralk,True,0,Branch,30,Always,1500,Go to 1500
900,*,20,Centralk,True,0,Branch,26,Rating 60%,1400,Go to 1400
1000,*,20,Centralk,True,0,Branch,26,Rating 60%,1500,Go to 1500
1100,*,20,Centralk,True,0,Branch,30,Always,1600,Go to 1600
1200,*,20,Centralk,True,0,Branch,24,Rating 40%,1600,Go to 1600
1300,*,20,Centralk,True,0,Branch,30,Always,900,Go to 900
1400,*,20,Centralk,True,1,Action,550,Attack,1,Nearest PC
1500,*,20,Centralk,True,1,Action,551,Guard,-1,None
1600,*,20,Centralk,True,1,Action,552,Run,-1,None
100,*,21,Feralisk,True,0,Branch,16,Has Silence?,900,Go to 900
150,*,21,Feralisk,True,0,Branch,36,Used State Spells ≥ 2,900,Go to 900
200,*,21,Feralisk,True,0,Branch,11,Turn 1,400,Go to 400
300,*,21,Feralisk,True,0,Branch,30,Always,500,Go to 500
400,*,21,Feralisk,True,0,Branch,22,Rating 20%,1500,Go to 1500
500,*,21,Feralisk,True,0,Branch,12,Turn 2,700,Go to 700
600,*,21,Feralisk,True,0,Branch,30,Always,800,Go to 800
700,*,21,Feralisk,True,0,Branch,21,Rating 10%,1500,Go to 1500
800,*,21,Feralisk,True,0,Branch,22,Rating 20%,1600,Go to 1600
900,*,21,Feralisk,True,0,Branch,27,Rating 70%,1300,Go to 1300
1000,*,21,Feralisk,True,0,Branch,25,Rating 50%,1400,Go to 1400
1100,*,21,Feralisk,True,0,Branch,25,Rating 50%,1700,Go to 1700
1200,*,21,Feralisk,True,0,Branch,30,Always,1800,Go to 1800
1300,*,21,Feralisk,True,1,Action,550,Attack,2,Random PC
1400,*,21,Feralisk,True,1,Action,551,Guard,-1,None
1500,*,21,Feralisk,True,1,Action,501,Incremus,-1,None
1600,*,21,Feralisk,True,1,Action,510,Noxi,16,PC W/O Sleep
1700,*,21,Feralisk,True,1,Action,88,Call Allies,-1,None
1800,*,21,Feralisk,True,1,Action,115,Call Allies,-1,None
100,*,22,Ferlith,True,0,Branch,16,Has Silence?,900,Go to 900
150,*,22,Ferlith,True,0,Branch,36,Used State Spells ≥ 2,900,Go to 900
200,*,22,Ferlith,True,0,Branch,11,Turn 1,400,Go to 400
300,*,22,Ferlith,True,0,Branch,30,Always,500,Go to 500
400,*,22,Ferlith,True,0,Branch,22,Rating 20%,1500,Go to 1500
500,*,22,Ferlith,True,0,Branch,12,Turn 2,700,Go to 700
600,*,22,Ferlith,True,0,Branch,30,Always,800,Go to 800
700,*,22,Ferlith,True,0,Branch,21,Rating 10%,1500,Go to 1500
800,*,22,Ferlith,True,0,Branch,22,Rating 20%,1600,Go to 1600
900,*,22,Ferlith,True,0,Branch,27,Rating 70%,1300,Go to 1300
1000,*,22,Ferlith,True,0,Branch,25,Rating 50%,1400,Go to 1400
1100,*,22,Ferlith,True,0,Branch,25,Rating 50%,1700,Go to 1700
1200,*,22,Ferlith,True,0,Branch,30,Always,1800,Go to 1800
1300,*,22,Ferlith,True,1,Action,550,Attack,2,Random PC
1400,*,22,Ferlith,True,1,Action,551,Guard,-1,None
1500,*,22,Ferlith,True,1,Action,501,Incremus,-1,None
1600,*,22,Ferlith,True,1,Action,510,Noxi,16,PC W/O Sleep
1700,*,22,Ferlith,True,1,Action,89,Call Allies,-1,None
1800,*,22,Ferlith,True,1,Action,115,Call Allies,-1,None
400,*,23,Crylhound,True,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,23,Crylhound,True,0,Branch,30,Always,700,Go to 700
600,*,23,Crylhound,True,0,Branch,23,Rating 30%,1300,Go to 1300
700,*,23,Crylhound,True,0,Branch,11,Turn 1,1000,Go to 1000
800,*,23,Crylhound,True,0,Branch,29,Rating 90%,1200,Go to 1200
900,*,23,Crylhound,True,0,Branch,30,Always,1300,Go to 1300
1000,*,23,Crylhound,True,0,Branch,16,Has Silence?,1100,Go to 1100
1050,*,23,Crylhound,True,0,Branch,23,Rating 30%,1400,Go to 1400
1100,*,23,Crylhound,True,0,Branch,21,Rating 10%,1500,Go to 1500
1200,*,23,Crylhound,True,1,Action,550,Attack,2,Random PC
1300,*,23,Crylhound,True,1,Action,552,Run,-1,None
1400,*,23,Crylhound,True,1,Action,513,Quika,-1,None
1500,*,23,Crylhound,True,1,Action,551,Guard,-1,None
0,*,24,Magma Tiki,True,0,Branch,41,Used Tremble?,10020,Lava Storm
5,*,24,Magma Tiki,True,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,10,Go to 10
6,*,24,Magma Tiki,True,0,Branch,30,Always,40,Go to 40
10,*,24,Magma Tiki,True,0,Branch,66,ECs Alive = 3,3000,Go to 3000
20,*,24,Magma Tiki,True,0,Branch,54,ECs Alive ≤ 3,40,Go to 40
30,*,24,Magma Tiki,True,0,Branch,30,Always,3000,Go to 3000
40,*,24,Magma Tiki,True,0,Branch,11,Turn 1,1000,Go to 1000
50,*,24,Magma Tiki,True,0,Branch,12,Turn 2,1000,Go to 1000
60,*,24,Magma Tiki,True,0,Branch,62,PCs Alive = 1,3000,Go to 3000
70,*,24,Magma Tiki,True,0,Branch,63,PCs Alive = 2,3000,Go to 3000
80,*,24,Magma Tiki,True,0,Branch,17,ECs Alive = 1,2000,Go to 2000
90,*,24,Magma Tiki,True,0,Branch,30,Always,3000,Go to 3000
1000,*,24,Magma Tiki,True,0,Branch,50,Used S-Move?,3000,Go to 3000
1010,*,24,Magma Tiki,True,0,Branch,24,Rating 40%,10020,Lava Storm
1020,*,24,Magma Tiki,True,0,Branch,30,Always,3000,Go to 3000
2000,*,24,Magma Tiki,True,0,Branch,50,Used S-Move?,2020,Go to 2020
2010,*,24,Magma Tiki,True,0,Branch,23,Rating 30%,10020,Lava Storm
2020,*,24,Magma Tiki,True,0,Branch,23,Rating 30%,10020,Lava Storm
3000,*,24,Magma Tiki,True,0,Branch,2,HP < 25%,10000,Attack
3010,*,24,Magma Tiki,True,0,Branch,5,Got Hit by Spell?,10010,Tremble
3020,*,24,Magma Tiki,True,0,Branch,1,HP < 50%,10010,Tremble
3030,*,24,Magma Tiki,True,0,Branch,24,Rating 40%,10010,Tremble
3040,*,24,Magma Tiki,True,0,Branch,21,Rating 10%,10030,Guard
10000,*,24,Magma Tiki,True,1,Action,550,Attack,1,Nearest PC
10010,*,24,Magma Tiki,True,1,Action,47,Tremble,-1,None
10020,*,24,Magma Tiki,True,1,Action,180,Lava Storm,-1,None
10030,*,24,Magma Tiki,True,1,Action,551,Guard,-1,None
100,*,25,Salamander,True,0,Branch,33,Used Attack Spells ≥ 1,500,Go to 500
200,*,25,Salamander,True,0,Branch,28,Rating 80%,900,Go to 900
300,*,25,Salamander,True,0,Branch,16,Has Silence?,400,Go to 400
350,*,25,Salamander,True,0,Branch,25,Rating 50%,1000,Go to 1000
400,*,25,Salamander,True,0,Branch,30,Always,1300,Go to 1300
500,*,25,Salamander,True,0,Branch,26,Rating 60%,900,Go to 900
600,*,25,Salamander,True,0,Branch,25,Rating 50%,1100,Go to 1100
700,*,25,Salamander,True,0,Branch,25,Rating 50%,1300,Go to 1300
800,*,25,Salamander,True,0,Branch,30,Always,1200,Go to 1200
900,*,25,Salamander,True,1,Action,550,Attack,2,Random PC
1000,*,25,Salamander,True,1,Action,523,Pyri,-1,None
1100,*,25,Salamander,True,1,Action,100,Magic?,-1,None
1200,*,25,Salamander,True,1,Action,552,Run,-1,None
1300,*,25,Salamander,True,1,Action,551,Guard,-1,None
100,*,26,Baroo,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,26,Baroo,True,0,Branch,30,Always,400,Go to 400
300,*,26,Baroo,True,0,Branch,29,Rating 90%,1600,Go to 1600
400,*,26,Baroo,True,0,Branch,2,HP < 25%,1200,Go to 1200
500,*,26,Baroo,True,0,Branch,4,Got Hit?,700,Go to 700
600,*,26,Baroo,True,0,Branch,30,Always,900,Go to 900
700,*,26,Baroo,True,0,Branch,29,Rating 90%,1400,Go to 1400
800,*,26,Baroo,True,0,Branch,30,Always,1600,Go to 1600
900,*,26,Baroo,True,0,Branch,27,Rating 70%,1400,Go to 1400
1000,*,26,Baroo,True,0,Branch,24,Rating 40%,1500,Go to 1500
1100,*,26,Baroo,True,0,Branch,30,Always,1600,Go to 1600
1200,*,26,Baroo,True,0,Branch,25,Rating 50%,1600,Go to 1600
1300,*,26,Baroo,True,0,Branch,30,Always,900,Go to 900
1400,*,26,Baroo,True,1,Action,550,Attack,1,Nearest PC
1500,*,26,Baroo,True,1,Action,551,Guard,-1,None
1600,*,26,Baroo,True,1,Action,552,Run,-1,None
0,*,27,Dung Fly,True,0,Branch,65,PCs Alive = 4,100,Go to 100
10,*,27,Dung Fly,True,0,Branch,37,Turn ≥ 5,30,Go to 30
20,*,27,Dung Fly,True,0,Branch,30,Always,100,Go to 100
30,*,27,Dung Fly,True,0,Branch,26,Rating 60%,2300,Go to 2300
100,*,27,Dung Fly,True,0,Branch,17,ECs Alive = 1,1500,Go to 1500
200,*,27,Dung Fly,True,0,Branch,16,Has Silence?,1000,Go to 1000
250,*,27,Dung Fly,True,0,Branch,36,Used State Spells ≥ 2,1000,Go to 1000
300,*,27,Dung Fly,True,0,Branch,22,Rating 20%,1900,Go to 1900
400,*,27,Dung Fly,True,0,Branch,23,Rating 30%,2000,Go to 2000
500,*,27,Dung Fly,True,0,Branch,24,Rating 40%,1800,Go to 1800
600,*,27,Dung Fly,True,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,27,Dung Fly,True,0,Branch,24,Rating 40%,2200,Go to 2200
800,*,27,Dung Fly,True,0,Branch,25,Rating 50%,2300,Go to 2300
900,*,27,Dung Fly,True,0,Branch,30,Always,2400,Go to 2400
1000,*,27,Dung Fly,True,0,Branch,25,Rating 50%,1800,Go to 1800
1100,*,27,Dung Fly,True,0,Branch,24,Rating 40%,2100,Go to 2100
1200,*,27,Dung Fly,True,0,Branch,26,Rating 60%,2200,Go to 2200
1300,*,27,Dung Fly,True,0,Branch,25,Rating 50%,2300,Go to 2300
1400,*,27,Dung Fly,True,0,Branch,30,Always,2400,Go to 2400
1500,*,27,Dung Fly,True,0,Branch,24,Rating 40%,2100,Go to 2100
1600,*,27,Dung Fly,True,0,Branch,25,Rating 50%,2200,Go to 2200
1700,*,27,Dung Fly,True,0,Branch,30,Always,2300,Go to 2300
1800,*,27,Dung Fly,True,1,Action,550,Attack,2,Random PC
1900,*,27,Dung Fly,True,1,Action,504,Driln,17,PC W/O Weak
2000,*,27,Dung Fly,True,1,Action,512,Slipara,-1,None
2100,*,27,Dung Fly,True,1,Action,28,Call Allies,-1,None
2200,*,27,Dung Fly,True,1,Action,110,Call Allies,-1,None
2300,*,27,Dung Fly,True,1,Action,552,Run,-1,None
2400,*,27,Dung Fly,True,1,Action,551,Guard,-1,None
100,*,28,Death's Head,True,0,Branch,26,Rating 60%,400,Go to 400
200,*,28,Death's Head,True,0,Branch,28,Rating 80%,500,Go to 500
300,*,28,Death's Head,True,0,Branch,30,Always,600,Go to 600
400,*,28,Death's Head,True,1,Action,550,Attack,1,Nearest PC
500,*,28,Death's Head,True,1,Action,15,Stone Breath,13,PC W/O Stone
600,*,28,Death's Head,True,1,Action,551,Guard,-1,None
100,*,29,Looper,True,0,Branch,1,HP < 50%,900,Go to 900
200,*,29,Looper,True,0,Branch,25,Rating 50%,900,Go to 900
300,*,29,Looper,True,0,Branch,24,Rating 40%,700,Go to 700
400,*,29,Looper,True,0,Branch,23,Rating 30%,800,Go to 800
500,*,29,Looper,True,0,Branch,16,Has Silence?,100,Go to 100
550,*,29,Looper,True,0,Branch,34,Used Attack Spells ≥ 2,1100,Go to 1100
600,*,29,Looper,True,0,Branch,30,Always,1000,Go to 1000
700,*,29,Looper,True,1,Action,550,Attack,2,Random PC
800,*,29,Looper,True,1,Action,551,Guard,-1,None
900,*,29,Looper,True,1,Action,552,Run,-1,None
1000,*,29,Looper,True,1,Action,523,Pyri,-1,None
1100,*,29,Looper,True,1,Action,100,Magic?,-1,None
100,*,30,Loopalon,True,0,Branch,1,HP < 50%,1100,Go to 1100
200,*,30,Loopalon,True,0,Branch,25,Rating 50%,1100,Go to 1100
300,*,30,Loopalon,True,0,Branch,16,Has Silence?,600,Go to 600
350,*,30,Loopalon,True,0,Branch,11,Turn 1,500,Go to 500
400,*,30,Loopalon,True,0,Branch,30,Always,600,Go to 600
500,*,30,Loopalon,True,0,Branch,16,Has Silence?,600,Go to 600
550,*,30,Loopalon,True,0,Branch,25,Rating 50%,1200,Go to 1200
600,*,30,Loopalon,True,0,Branch,25,Rating 50%,900,Go to 900
700,*,30,Loopalon,True,0,Branch,25,Rating 50%,1000,Go to 1000
800,*,30,Loopalon,True,0,Branch,30,Always,1300,Go to 1300
900,*,30,Loopalon,True,1,Action,550,Attack,2,Random PC
1000,*,30,Loopalon,True,1,Action,551,Guard,-1,None
1100,*,30,Loopalon,True,1,Action,552,Run,-1,None
1200,*,30,Loopalon,True,1,Action,500,Increm,11,EC W/O Strengthen
1300,*,30,Loopalon,True,1,Action,100,Magic?,-1,None
100,*,31,Tsurak,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,31,Tsurak,True,0,Branch,30,Always,400,Go to 400
300,*,31,Tsurak,True,0,Branch,28,Rating 80%,1600,Go to 1600
400,*,31,Tsurak,True,0,Branch,17,ECs Alive = 1,1000,Go to 1000
500,*,31,Tsurak,True,0,Branch,25,Rating 50%,1300,Go to 1300
600,*,31,Tsurak,True,0,Branch,25,Rating 50%,1400,Go to 1400
700,*,31,Tsurak,True,0,Branch,26,Rating 60%,1500,Go to 1500
800,*,31,Tsurak,True,0,Branch,25,Rating 50%,1600,Go to 1600
900,*,31,Tsurak,True,0,Branch,30,Always,1700,Go to 1700
1000,*,31,Tsurak,True,0,Branch,25,Rating 50%,1400,Go to 1400
1100,*,31,Tsurak,True,0,Branch,25,Rating 50%,1500,Go to 1500
1200,*,31,Tsurak,True,0,Branch,30,Always,1600,Go to 1600
1300,*,31,Tsurak,True,1,Action,550,Attack,2,Random PC
1400,*,31,Tsurak,True,1,Action,29,Call Allies,-1,None
1500,*,31,Tsurak,True,1,Action,98,Call Allies,-1,None
1600,*,31,Tsurak,True,1,Action,552,Run,-1,None
1700,*,31,Tsurak,True,1,Action,551,Guard,-1,None
0,*,32,Enforcer L11,True,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,3000,Go to 3000
10,*,32,Enforcer L11,True,0,Branch,38,Any EC HP < 50%,1000,Go to 1000
20,*,32,Enforcer L11,True,0,Branch,30,Always,2000,Go to 2000
1000,*,32,Enforcer L11,True,0,Branch,42,Used Sacri Crystals ≥ 1,1020,Go to 1020
1010,*,32,Enforcer L11,True,0,Branch,25,Rating 50%,10030,Sacrum Crystal
1020,*,32,Enforcer L11,True,0,Branch,23,Rating 30%,10030,Sacrum Crystal
2000,*,32,Enforcer L11,True,0,Branch,62,PCs Alive = 1,2040,Go to 2040
2010,*,32,Enforcer L11,True,0,Branch,63,PCs Alive = 2,2040,Go to 2040
2020,*,32,Enforcer L11,True,0,Branch,66,ECs Alive = 3,2040,Go to 2040
2030,*,32,Enforcer L11,True,0,Branch,23,Rating 30%,10020,Grenade
2040,*,32,Enforcer L11,True,0,Branch,24,Rating 40%,10020,Grenade
2050,*,32,Enforcer L11,True,0,Branch,21,Rating 10%,10010,Guard
2060,*,32,Enforcer L11,True,0,Branch,30,Always,10000,Attack
3000,*,32,Enforcer L11,True,0,Branch,62,PCs Alive = 1,3100,Go to 3100
3010,*,32,Enforcer L11,True,0,Branch,63,PCs Alive = 2,3100,Go to 3100
3020,*,32,Enforcer L11,True,0,Branch,28,Rating 80%,10020,Grenade
3030,*,32,Enforcer L11,True,0,Branch,21,Rating 10%,10010,Guard
3040,*,32,Enforcer L11,True,0,Branch,30,Always,10000,Attack
3100,*,32,Enforcer L11,True,0,Branch,23,Rating 30%,10020,Grenade
3110,*,32,Enforcer L11,True,0,Branch,21,Rating 10%,10010,Guard
3120,*,32,Enforcer L11,True,0,Branch,30,Always,10000,Attack
10000,*,32,Enforcer L11,True,1,Action,550,Attack,2,Random PC
10010,*,32,Enforcer L11,True,1,Action,551,Guard,-1,None
10020,*,32,Enforcer L11,True,1,Action,70,Grenade,2,Random PC
10030,*,32,Enforcer L11,True,1,Action,72,Sacrum Crystal,-1,None
100,*,33,Serpantis,True,0,Branch,16,Has Silence?,300,Go to 300
150,*,33,Serpantis,True,0,Branch,34,Used Attack Spells ≥ 2,300,Go to 300
200,*,33,Serpantis,True,0,Branch,22,Rating 20%,700,Go to 700
300,*,33,Serpantis,True,0,Branch,26,Rating 60%,600,Go to 600
400,*,33,Serpantis,True,0,Branch,28,Rating 80%,800,Go to 800
500,*,33,Serpantis,True,0,Branch,30,Always,900,Go to 900
600,*,33,Serpantis,True,1,Action,550,Attack,2,Random PC
700,*,33,Serpantis,True,1,Action,524,Pyres,-1,None
800,*,33,Serpantis,True,1,Action,40,Terrible Bite,1,Nearest PC
900,*,33,Serpantis,True,1,Action,551,Guard,-1,None
100,*,34,Dralnog,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,34,Dralnog,True,0,Branch,30,Always,400,Go to 400
300,*,34,Dralnog,True,0,Branch,26,Rating 60%,1700,Go to 1700
400,*,34,Dralnog,True,0,Branch,2,HP < 25%,600,Go to 600
500,*,34,Dralnog,True,0,Branch,30,Always,700,Go to 700
600,*,34,Dralnog,True,0,Branch,28,Rating 80%,1800,Go to 1800
700,*,34,Dralnog,True,0,Branch,1,HP < 50%,900,Go to 900
800,*,34,Dralnog,True,0,Branch,30,Always,1000,Go to 1000
900,*,34,Dralnog,True,0,Branch,24,Rating 40%,1800,Go to 1800
1000,*,34,Dralnog,True,0,Branch,16,Has Silence?,1200,Go to 1200
1050,*,34,Dralnog,True,0,Branch,35,Used State Spells ≥ 1,1200,Go to 1200
1100,*,34,Dralnog,True,0,Branch,22,Rating 20%,1900,Go to 1900
1200,*,34,Dralnog,True,0,Branch,22,Rating 20%,1800,Go to 1800
1300,*,34,Dralnog,True,0,Branch,27,Rating 70%,1600,Go to 1600
1400,*,34,Dralnog,True,0,Branch,26,Rating 60%,2000,Go to 2000
1500,*,34,Dralnog,True,0,Branch,30,Always,1700,Go to 1700
1600,*,34,Dralnog,True,1,Action,550,Attack,2,Random PC
1700,*,34,Dralnog,True,1,Action,552,Run,-1,None
1800,*,34,Dralnog,True,1,Action,271,Poison Explode,-1,None
1900,*,34,Dralnog,True,1,Action,517,Eterni,2,Random PC
2000,*,34,Dralnog,True,1,Action,100,Magic?,-1,None
0,epevent.evp,34,Dralnog,True,0,Branch,2,HP < 25%,20,Go to 20
10,epevent.evp,34,Dralnog,True,0,Branch,30,Always,1000,Go to 1000
20,epevent.evp,34,Dralnog,True,0,Branch,28,Rating 80%,10010,Go to 10010
1000,epevent.evp,34,Dralnog,True,0,Branch,1,HP < 50%,1020,Go to 1020
1010,epevent.evp,34,Dralnog,True,0,Branch,30,Always,2000,Go to 2000
1020,epevent.evp,34,Dralnog,True,0,Branch,24,Rating 40%,10010,Go to 10010
2000,epevent.evp,34,Dralnog,True,0,Branch,16,Has Silence?,10000,Go to 10000
2010,epevent.evp,34,Dralnog,True,0,Branch,49,Used Spell?,10000,Go to 10000
2020,epevent.evp,34,Dralnog,True,0,Branch,23,Rating 30%,10020,Go to 10020
10000,epevent.evp,34,Dralnog,True,1,Action,550,Attack,2,Random PC
10010,epevent.evp,34,Dralnog,True,1,Action,271,Poison Explode,-1,None
10020,epevent.evp,34,Dralnog,True,1,Action,517,Eterni,2,Random PC
100,*,35,Que'lak,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,35,Que'lak,True,0,Branch,30,Always,400,Go to 400
300,*,35,Que'lak,True,0,Branch,28,Rating 80%,1500,Go to 1500
400,*,35,Que'lak,True,0,Branch,32,Used Sacri Spells ≥ 2,800,Go to 800
500,*,35,Que'lak,True,0,Branch,38,Any EC HP < 50%,700,Go to 700
600,*,35,Que'lak,True,0,Branch,30,Always,800,Go to 800
700,*,35,Que'lak,True,0,Branch,24,Rating 40%,1300,Go to 1300
800,*,35,Que'lak,True,0,Branch,21,Rating 10%,1400,Go to 1400
900,*,35,Que'lak,True,0,Branch,34,Used Attack Spells ≥ 2,1100,Go to 1100
1000,*,35,Que'lak,True,0,Branch,23,Rating 30%,1200,Go to 1200
1100,*,35,Que'lak,True,1,Action,550,Attack,2,Random PC
1200,*,35,Que'lak,True,1,Action,524,Pyres,-1,None
1300,*,35,Que'lak,True,1,Action,506,Sacri,7,EC With Lowest HP
1400,*,35,Que'lak,True,1,Action,551,Guard,-1,None
1500,*,35,Que'lak,True,1,Action,552,Run,-1,None
100,*,36,Pinalisk,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,36,Pinalisk,True,0,Branch,30,Always,400,Go to 400
300,*,36,Pinalisk,True,0,Branch,27,Rating 70%,800,Go to 800
400,*,36,Pinalisk,True,0,Branch,26,Rating 60%,700,Go to 700
500,*,36,Pinalisk,True,0,Branch,28,Rating 80%,900,Go to 900
600,*,36,Pinalisk,True,0,Branch,30,Always,1000,Go to 1000
700,*,36,Pinalisk,True,1,Action,550,Attack,2,Random PC
800,*,36,Pinalisk,True,1,Action,552,Run,-1,None
900,*,36,Pinalisk,True,1,Action,92,Fatigue Breath,2,Random PC
1000,*,36,Pinalisk,True,1,Action,551,Guard,-1,None
100,*,37,Crylbeast,False,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,37,Crylbeast,False,0,Branch,30,Always,400,Go to 400
300,*,37,Crylbeast,False,0,Branch,26,Rating 60%,1300,Go to 1300
400,*,37,Crylbeast,False,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,37,Crylbeast,False,0,Branch,30,Always,700,Go to 700
600,*,37,Crylbeast,False,0,Branch,23,Rating 30%,1300,Go to 1300
700,*,37,Crylbeast,False,0,Branch,11,Turn 1,1000,Go to 1000
800,*,37,Crylbeast,False,0,Branch,29,Rating 90%,1200,Go to 1200
900,*,37,Crylbeast,False,0,Branch,30,Always,1300,Go to 1300
1000,*,37,Crylbeast,False,0,Branch,23,Rating 30%,1400,Go to 1400
1100,*,37,Crylbeast,False,0,Branch,21,Rating 10%,1500,Go to 1500
1200,*,37,Crylbeast,False,1,Action,550,Attack,2,Random PC
1300,*,37,Crylbeast,False,1,Action,552,Run,-1,None
1400,*,37,Crylbeast,False,1,Action,513,Quika,-1,None
1500,*,37,Crylbeast,False,1,Action,551,Guard,-1,None
100,*,38,Slothstra,True,0,Branch,44,1st PC ΔLevel > 3,500,Go to 500
200,*,38,Slothstra,True,0,Branch,1,HP < 50%,400,Go to 400
300,*,38,Slothstra,True,0,Branch,30,Always,500,Go to 500
400,*,38,Slothstra,True,0,Branch,25,Rating 50%,1000,Go to 1000
500,*,38,Slothstra,True,0,Branch,21,Rating 10%,1100,Go to 1100
600,*,38,Slothstra,True,0,Branch,50,Used S-Move?,800,Go to 800
700,*,38,Slothstra,True,0,Branch,24,Rating 40%,900,Go to 900
800,*,38,Slothstra,True,1,Action,550,Attack,2,Random PC
900,*,38,Slothstra,True,1,Action,260,Quake,-1,None
1000,*,38,Slothstra,True,1,Action,41,Deep Sleep,22,Self
1100,*,38,Slothstra,True,1,Action,551,Guard,-1,None
100,*,39,Polraxis L09a,True,0,Branch,21,Rating 10%,300,Go to 300
200,*,39,Polraxis L09a,True,1,Action,550,Attack,1,Nearest PC
300,*,39,Polraxis L09a,True,1,Action,551,Guard,-1,None
100,*,40,Roseln,True,0,Branch,50,Used S-Move?,500,Go to 500
200,*,40,Roseln,True,0,Branch,25,Rating 50%,700,Go to 700
300,*,40,Roseln,True,0,Branch,26,Rating 60%,900,Go to 900
400,*,40,Roseln,True,0,Branch,30,Always,1000,Go to 1000
500,*,40,Roseln,True,0,Branch,28,Rating 80%,700,Go to 700
600,*,40,Roseln,True,0,Branch,30,Always,800,Go to 800
700,*,40,Roseln,True,1,Action,550,Attack,2,Random PC
800,*,40,Roseln,True,1,Action,551,Guard,-1,None
900,*,40,Roseln,True,1,Action,26,Death Blossom,2,Random PC
1000,*,40,Roseln,True,1,Action,191,Slumber Dust,-1,None
100,*,41,Elooper,True,0,Branch,1,HP < 50%,1000,Go to 1000
200,*,41,Elooper,True,0,Branch,25,Rating 50%,1000,Go to 1000
300,*,41,Elooper,True,0,Branch,24,Rating 40%,800,Go to 800
400,*,41,Elooper,True,0,Branch,23,Rating 30%,900,Go to 900
500,*,41,Elooper,True,0,Branch,16,Has Silence?,100,Go to 100
550,*,41,Elooper,True,0,Branch,31,Used Sacri Spells ≥ 1,1200,Go to 1200
600,*,41,Elooper,True,0,Branch,11,Turn 1,800,Go to 800
750,*,41,Elooper,True,0,Branch,30,Always,1100,Go to 1100
800,*,41,Elooper,True,1,Action,550,Attack,2,Random PC
900,*,41,Elooper,True,1,Action,551,Guard,-1,None
1000,*,41,Elooper,True,1,Action,552,Run,-1,None
1100,*,41,Elooper,True,1,Action,507,Sacres,7,EC With Lowest HP
1200,*,41,Elooper,True,1,Action,100,Magic?,-1,None
1000,*,42,Grapor,True,0,Branch,23,Rating 30%,10010,Run
1010,*,42,Grapor,True,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,1030,Go to 1030
1020,*,42,Grapor,True,0,Branch,24,Rating 40%,10020,Guard
1030,*,42,Grapor,True,0,Branch,21,Rating 10%,10020,Guard
10000,*,42,Grapor,True,1,Action,550,Attack,2,Random PC
10010,*,42,Grapor,True,1,Action,552,Run,-1,None
10020,*,42,Grapor,True,1,Action,551,Guard,-1,None
100,*,43,Sphyrus,False,0,Branch,11,Turn 1,500,Go to 500
200,*,43,Sphyrus,False,0,Branch,12,Turn 2,600,Go to 600
300,*,43,Sphyrus,False,0,Branch,29,Rating 90%,700,Go to 700
400,*,43,Sphyrus,False,0,Branch,30,Always,800,Go to 800
500,*,43,Sphyrus,False,0,Branch,23,Rating 30%,900,Go to 900
