Entry ID,[Filter],[Enemy ID],[JP enemy name],[Finalized],Instr. type ID,[Instr. type name],Instr. ID,[Instr. name],Instr. param. ID,[Instr. param. name]
5,*,33,Serpentis,Undefined,0,Strategy,30,???,9,???
6,*,33,Serpentis,Undefined,1,Action,550,Attack,2,Random character
7,*,33,Serpentis,Undefined,1,Action,524,Pyres,-1,None
8,*,33,Serpentis,Undefined,1,Action,40,Terrible Bite,1,Common character
9,*,33,Serpentis,Undefined,1,Action,551,Guard,-1,None
1,*,34,Dralnog,True,0,Strategy,44,???,3,???
2,*,34,Dralnog,True,0,Strategy,30,???,4,???
3,*,34,Dralnog,True,0,Strategy,26,???,17,???
4,*,34,Dralnog,True,0,Strategy,2,???,6,???
5,*,34,Dralnog,True,0,Strategy,30,???,7,???
6,*,34,Dralnog,True,0,Strategy,28,???,18,???
7,*,34,Dralnog,True,0,Strategy,1,???,9,???
8,*,34,Dralnog,True,0,Strategy,30,???,10,???
9,*,34,Dralnog,True,0,Strategy,24,???,18,???
10,*,34,Dralnog,True,0,Strategy,35,???,12,???
11,*,34,Dralnog,True,0,Strategy,22,???,19,???
12,*,34,Dralnog,True,0,Strategy,22,???,18,???
13,*,34,Dralnog,True,0,Strategy,27,???,16,???
14,*,34,Dralnog,True,0,Strategy,26,???,20,???
15,*,34,Dralnog,True,0,Strategy,30,???,17,???
16,*,34,Dralnog,True,1,Action,550,Attack,2,Random character
17,*,34,Dralnog,True,1,Action,552,Run,-1,None
18,*,34,Dralnog,True,1,Action,271,Poison Explode,-1,None
19,*,34,Dralnog,True,1,Action,517,Eterni,2,Random character
20,*,34,Dralnog,True,1,Action,100,Magic?,-1,None
1,epevent.evp,34,Dralnog,True,0,Strategy,35,???,3,???
2,epevent.evp,34,Dralnog,True,0,Strategy,24,???,16,???
3,epevent.evp,34,Dralnog,True,0,Strategy,2,???,8,???
4,epevent.evp,34,Dralnog,True,0,Strategy,30,???,9,???
5,epevent.evp,34,Dralnog,True,0,Strategy,28,???,14,???
6,epevent.evp,34,Dralnog,True,0,Strategy,1,???,11,???
7,epevent.evp,34,Dralnog,True,0,Strategy,30,???,12,???
8,epevent.evp,34,Dralnog,True,0,Strategy,24,???,14,???
9,epevent.evp,34,Dralnog,True,0,Strategy,35,???,14,???
10,epevent.evp,34,Dralnog,True,0,Strategy,22,???,15,???
11,epevent.evp,34,Dralnog,True,0,Strategy,22,???,14,???
12,epevent.evp,34,Dralnog,True,0,Strategy,27,???,13,???
13,epevent.evp,34,Dralnog,True,1,Action,550,Attack,2,Random character
14,epevent.evp,34,Dralnog,True,1,Action,271,Poison Explode,-1,None
15,epevent.evp,34,Dralnog,True,1,Action,517,Eterni,2,Random character
16,epevent.evp,34,Dralnog,True,1,Action,517,Eterni,21,Character with highest Attack
1,*,35,Que'lak,Undefined,0,Strategy,45,???,3,???
2,*,35,Que'lak,Undefined,0,Strategy,30,???,4,???
3,*,35,Que'lak,Undefined,0,Strategy,28,???,15,???
4,*,35,Que'lak,Undefined,0,Strategy,32,???,8,???
5,*,35,Que'lak,Undefined,0,Strategy,38,???,7,???
6,*,35,Que'lak,Undefined,0,Strategy,30,???,8,???
7,*,35,Que'lak,Undefined,0,Strategy,24,???,13,???
8,*,35,Que'lak,Undefined,0,Strategy,21,???,14,???
9,*,35,Que'lak,Undefined,0,Strategy,34,???,11,???
10,*,35,Que'lak,Undefined,0,Strategy,23,???,12,???
11,*,35,Que'lak,Undefined,1,Action,550,Attack,2,Random character
12,*,35,Que'lak,Undefined,1,Action,524,Pyres,-1,None
13,*,35,Que'lak,Undefined,1,Action,506,Sacri,7,Injured enemy
14,*,35,Que'lak,Undefined,1,Action,551,Guard,-1,None
15,*,35,Que'lak,Undefined,1,Action,552,Run,-1,None
1,*,36,Pinalisk,Undefined,0,Strategy,44,???,3,???
2,*,36,Pinalisk,Undefined,0,Strategy,30,???,4,???
3,*,36,Pinalisk,Undefined,0,Strategy,27,???,8,???
4,*,36,Pinalisk,Undefined,0,Strategy,26,???,7,???
5,*,36,Pinalisk,Undefined,0,Strategy,28,???,9,???
6,*,36,Pinalisk,Undefined,0,Strategy,30,???,10,???
7,*,36,Pinalisk,Undefined,1,Action,550,Attack,2,Random character
8,*,36,Pinalisk,Undefined,1,Action,552,Run,-1,None
9,*,36,Pinalisk,Undefined,1,Action,92,Fatigue Breath,2,Random character
10,*,36,Pinalisk,Undefined,1,Action,551,Guard,-1,None
1,*,37,Crylbeast,False,0,Strategy,45,???,3,???
2,*,37,Crylbeast,False,0,Strategy,30,???,4,???
3,*,37,Crylbeast,False,0,Strategy,26,???,13,???
4,*,37,Crylbeast,False,0,Strategy,44,???,6,???
5,*,37,Crylbeast,False,0,Strategy,30,???,7,???
6,*,37,Crylbeast,False,0,Strategy,23,???,13,???
7,*,37,Crylbeast,False,0,Strategy,11,???,10,???
8,*,37,Crylbeast,False,0,Strategy,29,???,12,???
9,*,37,Crylbeast,False,0,Strategy,30,???,13,???
10,*,37,Crylbeast,False,0,Strategy,23,???,14,???
11,*,37,Crylbeast,False,0,Strategy,21,???,15,???
12,*,37,Crylbeast,False,1,Action,550,Attack,2,Random character
13,*,37,Crylbeast,False,1,Action,552,Run,-1,None
14,*,37,Crylbeast,False,1,Action,513,Quika,-1,None
15,*,37,Crylbeast,False,1,Action,551,Guard,-1,None
1,*,38,Slothstra,Undefined,0,Strategy,44,???,5,???
2,*,38,Slothstra,Undefined,0,Strategy,1,???,4,???
3,*,38,Slothstra,Undefined,0,Strategy,30,???,5,???
4,*,38,Slothstra,Undefined,0,Strategy,25,???,10,???
5,*,38,Slothstra,Undefined,0,Strategy,21,???,11,???
6,*,38,Slothstra,Undefined,0,Strategy,50,???,8,???
7,*,38,Slothstra,Undefined,0,Strategy,24,???,9,???
8,*,38,Slothstra,Undefined,1,Action,550,Attack,2,Random character
9,*,38,Slothstra,Undefined,1,Action,260,Quake,-1,None
10,*,38,Slothstra,Undefined,1,Action,41,Deep Sleep,22,Self as target
11,*,38,Slothstra,Undefined,1,Action,551,Guard,-1,None
1,*,39,Polraxis,Undefined,0,Strategy,21,???,3,???
2,*,39,Polraxis,Undefined,1,Action,550,Attack,1,Common character
3,*,39,Polraxis,Undefined,1,Action,551,Guard,-1,None
1,*,40,Roseln,Undefined,0,Strategy,50,???,5,???
2,*,40,Roseln,Undefined,0,Strategy,25,???,7,???
3,*,40,Roseln,Undefined,0,Strategy,26,???,9,???
4,*,40,Roseln,Undefined,0,Strategy,30,???,10,???
5,*,40,Roseln,Undefined,0,Strategy,28,???,7,???
6,*,40,Roseln,Undefined,0,Strategy,30,???,8,???
7,*,40,Roseln,Undefined,1,Action,550,Attack,2,Random character
8,*,40,Roseln,Undefined,1,Action,551,Guard,-1,None
9,*,40,Roseln,Undefined,1,Action,26,Death Blossom,2,Random character
10,*,40,Roseln,Undefined,1,Action,191,Slumber Dust,-1,None
1,*,41,Elooper,Undefined,0,Strategy,1,???,10,???
2,*,41,Elooper,Undefined,0,Strategy,25,???,10,???
3,*,41,Elooper,Undefined,0,Strategy,24,???,8,???
4,*,41,Elooper,Undefined,0,Strategy,23,???,9,???
5,*,41,Elooper,Undefined,0,Strategy,31,???,12,???
6,*,41,Elooper,Undefined,0,Strategy,11,???,8,???
7,*,41,Elooper,Undefined,0,Strategy,30,???,11,???
8,*,41,Elooper,Undefined,1,Action,550,Attack,2,Random character
9,*,41,Elooper,Undefined,1,Action,551,Guard,-1,None
10,*,41,Elooper,Undefined,1,Action,552,Run,-1,None
11,*,41,Elooper,Undefined,1,Action,507,Sacres,7,Injured enemy
12,*,41,Elooper,Undefined,1,Action,100,Magic?,-1,None
1,*,42,Grapor,False,0,Strategy,23,???,4,???
2,*,42,Grapor,False,0,Strategy,21,???,5,???
3,*,42,Grapor,False,1,Action,550,Attack,2,Random character
4,*,42,Grapor,False,1,Action,552,Run,-1,None
5,*,42,Grapor,False,1,Action,551,Guard,-1,None
1,*,43,Sphyrus,False,0,Strategy,11,???,5,???
2,*,43,Sphyrus,False,0,Strategy,12,???,6,???
3,*,43,Sphyrus,False,0,Strategy,29,???,7,???
4,*,43,Sphyrus,False,0,Strategy,30,???,8,???
5,*,43,Sphyrus,False,0,Strategy,23,???,9,???
6,*,43,Sphyrus,False,0,Strategy,21,???,9,???
7,*,43,Sphyrus,False,1,Action,550,Attack,2,Random character
8,*,43,Sphyrus,False,1,Action,551,Guard,-1,None
9,*,43,Sphyrus,False,1,Action,190,Damyun,-1,None
1,*,44,Iridzu,False,0,Strategy,44,???,3,???
2,*,44,Iridzu,False,0,Strategy,30,???,4,???
3,*,44,Iridzu,False,0,Strategy,27,???,28,???
4,*,44,Iridzu,False,0,Strategy,17,???,20,???
5,*,44,Iridzu,False,0,Strategy,36,???,16,???
6,*,44,Iridzu,False,0,Strategy,11,???,8,???
7,*,44,Iridzu,False,0,Strategy,30,???,9,???
8,*,44,Iridzu,False,0,Strategy,23,???,24,???
9,*,44,Iridzu,False,0,Strategy,12,???,11,???
10,*,44,Iridzu,False,0,Strategy,30,???,12,???
11,*,44,Iridzu,False,0,Strategy,21,???,24,???
12,*,44,Iridzu,False,0,Strategy,22,???,25,???
13,*,44,Iridzu,False,0,Strategy,27,???,23,???
14,*,44,Iridzu,False,0,Strategy,25,???,26,???
15,*,44,Iridzu,False,0,Strategy,30,???,27,???
16,*,44,Iridzu,False,0,Strategy,25,???,23,???
17,*,44,Iridzu,False,0,Strategy,24,???,26,???
18,*,44,Iridzu,False,0,Strategy,26,???,27,???
19,*,44,Iridzu,False,0,Strategy,30,???,28,???
20,*,44,Iridzu,False,0,Strategy,24,???,26,???
21,*,44,Iridzu,False,0,Strategy,25,???,27,???
22,*,44,Iridzu,False,0,Strategy,30,???,28,???
23,*,44,Iridzu,False,1,Action,550,Attack,2,Random character
24,*,44,Iridzu,False,1,Action,513,Quika,-1,None
25,*,44,Iridzu,False,1,Action,512,Slipara,16,Character without Sleep
26,*,44,Iridzu,False,1,Action,87,Call Allies,-1,None
27,*,44,Iridzu,False,1,Action,107,Call Allies,-1,None
28,*,44,Iridzu,False,1,Action,552,Run,-1,None
1,*,45,Flyst,False,0,Strategy,45,???,3,???
2,*,45,Flyst,False,0,Strategy,30,???,4,???
3,*,45,Flyst,False,0,Strategy,26,???,16,???
4,*,45,Flyst,False,0,Strategy,44,???,6,???
5,*,45,Flyst,False,0,Strategy,30,???,7,???
6,*,45,Flyst,False,0,Strategy,23,???,16,???
7,*,45,Flyst,False,0,Strategy,11,???,10,???
8,*,45,Flyst,False,0,Strategy,12,???,10,???
9,*,45,Flyst,False,0,Strategy,30,???,12,???
10,*,45,Flyst,False,0,Strategy,22,???,17,???
11,*,45,Flyst,False,0,Strategy,23,???,18,???
12,*,45,Flyst,False,0,Strategy,27,???,15,???
13,*,45,Flyst,False,0,Strategy,25,???,19,???
14,*,45,Flyst,False,0,Strategy,30,???,20,???
15,*,45,Flyst,False,1,Action,550,Attack,2,Random character
16,*,45,Flyst,False,1,Action,552,Run,-1,None
17,*,45,Flyst,False,1,Action,504,Driln,17,Character without Weak
18,*,45,Flyst,False,1,Action,511,Noxus,-1,None
19,*,45,Flyst,False,1,Action,100,Magic?,-1,None
20,*,45,Flyst,False,1,Action,551,Guard,-1,None
1,*,46,Medulizk,False,0,Strategy,11,???,4,???
2,*,46,Medulizk,False,0,Strategy,12,???,5,???
3,*,46,Medulizk,False,0,Strategy,30,???,6,???
4,*,46,Medulizk,False,0,Strategy,22,???,15,???
5,*,46,Medulizk,False,0,Strategy,22,???,9,???
6,*,46,Medulizk,False,0,Strategy,26,???,13,???
7,*,46,Medulizk,False,0,Strategy,28,???,11,???
8,*,46,Medulizk,False,0,Strategy,30,???,14,???
9,*,46,Medulizk,False,0,Strategy,49,???,17,???
10,*,46,Medulizk,False,0,Strategy,30,???,15,???
11,*,46,Medulizk,False,0,Strategy,49,???,17,???
12,*,46,Medulizk,False,0,Strategy,30,???,16,???
13,*,46,Medulizk,False,1,Action,550,Attack,2,Random character
14,*,46,Medulizk,False,1,Action,552,Run,-1,None
15,*,46,Medulizk,False,1,Action,505,Drilnos,-1,None
16,*,46,Medulizk,False,1,Action,521,Wevles,2,Random character
17,*,46,Medulizk,False,1,Action,100,Magic?,-1,None
1,*,47,Lucich,Undefined,0,Strategy,44,???,3,???
2,*,47,Lucich,Undefined,0,Strategy,30,???,4,???
3,*,47,Lucich,Undefined,0,Strategy,26,???,17,???
4,*,47,Lucich,Undefined,0,Strategy,2,???,6,???
5,*,47,Lucich,Undefined,0,Strategy,30,???,7,???
6,*,47,Lucich,Undefined,0,Strategy,28,???,18,???
7,*,47,Lucich,Undefined,0,Strategy,1,???,9,???
8,*,47,Lucich,Undefined,0,Strategy,30,???,10,???
9,*,47,Lucich,Undefined,0,Strategy,24,???,18,???
10,*,47,Lucich,Undefined,0,Strategy,35,???,12,???
11,*,47,Lucich,Undefined,0,Strategy,22,???,19,???
12,*,47,Lucich,Undefined,0,Strategy,22,???,18,???
13,*,47,Lucich,Undefined,0,Strategy,27,???,16,???
14,*,47,Lucich,Undefined,0,Strategy,26,???,20,???
15,*,47,Lucich,Undefined,0,Strategy,30,???,17,???
16,*,47,Lucich,Undefined,1,Action,550,Attack,2,Random character
17,*,47,Lucich,Undefined,1,Action,552,Run,-1,None
18,*,47,Lucich,Undefined,1,Action,270,Self-destruct,-1,None
19,*,47,Lucich,Undefined,1,Action,517,Eterni,1,Common character
20,*,47,Lucich,Undefined,1,Action,100,Magic?,-1,None
1,*,48,Digger,Undefined,0,Strategy,11,???,6,???
2,*,48,Digger,Undefined,0,Strategy,24,???,10,???
3,*,48,Digger,Undefined,0,Strategy,22,???,11,???
4,*,48,Digger,Undefined,0,Strategy,25,???,12,???
5,*,48,Digger,Undefined,0,Strategy,30,???,13,???
6,*,48,Digger,Undefined,0,Strategy,25,???,10,???
7,*,48,Digger,Undefined,0,Strategy,24,???,11,???
8,*,48,Digger,Undefined,0,Strategy,27,???,12,???
9,*,48,Digger,Undefined,0,Strategy,30,???,13,???
10,*,48,Digger,Undefined,1,Action,550,Attack,2,Random character
11,*,48,Digger,Undefined,1,Action,551,Guard,-1,None
12,*,48,Digger,Undefined,1,Action,162,Fatigue Gas,18,Character without Fatigue
13,*,48,Digger,Undefined,1,Action,220,Rapid Fire,2,Random character
1,*,49,Flat Fiend,False,0,Strategy,11,???,6,???
2,*,49,Flat Fiend,False,0,Strategy,12,???,9,???
3,*,49,Flat Fiend,False,0,Strategy,28,???,11,???
4,*,49,Flat Fiend,False,0,Strategy,25,???,13,???
5,*,49,Flat Fiend,False,0,Strategy,30,???,15,???
6,*,49,Flat Fiend,False,0,Strategy,26,???,11,???
7,*,49,Flat Fiend,False,0,Strategy,25,???,12,???
8,*,49,Flat Fiend,False,0,Strategy,25,???,14,???
9,*,49,Flat Fiend,False,0,Strategy,23,???,11,???
10,*,49,Flat Fiend,False,0,Strategy,30,???,13,???
11,*,49,Flat Fiend,False,1,Action,550,Attack,2,Random character
12,*,49,Flat Fiend,False,1,Action,551,Guard,-1,None
13,*,49,Flat Fiend,False,1,Action,507,Sacres,7,Injured enemy
14,*,49,Flat Fiend,False,1,Action,513,Quika,-1,None
15,*,49,Flat Fiend,False,1,Action,100,Magic?,-1,None
1,*,50,Burocca,False,0,Strategy,44,???,3,???
2,*,50,Burocca,False,0,Strategy,30,???,4,???
3,*,50,Burocca,False,0,Strategy,26,???,8,???
4,*,50,Burocca,False,0,Strategy,1,???,7,???
5,*,50,Burocca,False,0,Strategy,28,???,7,???
6,*,50,Burocca,False,1,Action,551,Guard,-1,None
7,*,50,Burocca,False,1,Action,550,Attack,1,Common character
8,*,50,Burocca,False,1,Action,552,Run,-1,None
1,*,51,Drogerp,False,0,Strategy,33,???,3,???
2,*,51,Drogerp,False,0,Strategy,22,???,10,???
3,*,51,Drogerp,False,0,Strategy,36,???,5,???
4,*,51,Drogerp,False,0,Strategy,22,???,9,???
5,*,51,Drogerp,False,0,Strategy,23,???,11,???
6,*,51,Drogerp,False,0,Strategy,22,???,8,???
7,*,51,Drogerp,False,1,Action,550,Attack,2,Random character
8,*,51,Drogerp,False,1,Action,551,Guard,-1,None
9,*,51,Drogerp,False,1,Action,503,Panika,14,Character without Confusion
10,*,51,Drogerp,False,1,Action,521,Wevles,2,Random character
11,*,51,Drogerp,False,1,Action,57,Eerie Wail,2,Random character
1,*,52,Nadnarb,False,0,Strategy,44,???,3,???
2,*,52,Nadnarb,False,0,Strategy,30,???,4,???
3,*,52,Nadnarb,False,0,Strategy,28,???,17,???
4,*,52,Nadnarb,False,0,Strategy,11,???,9,???
5,*,52,Nadnarb,False,0,Strategy,12,???,13,???
6,*,52,Nadnarb,False,0,Strategy,23,???,15,???
7,*,52,Nadnarb,False,0,Strategy,24,???,19,???
8,*,52,Nadnarb,False,0,Strategy,30,???,17,???
9,*,52,Nadnarb,False,0,Strategy,24,???,15,???
10,*,52,Nadnarb,False,0,Strategy,22,???,16,???
11,*,52,Nadnarb,False,0,Strategy,25,???,18,???
12,*,52,Nadnarb,False,0,Strategy,30,???,19,???
13,*,52,Nadnarb,False,0,Strategy,25,???,15,???
14,*,52,Nadnarb,False,0,Strategy,30,???,19,???
15,*,52,Nadnarb,False,1,Action,550,Attack,2,Random character
16,*,52,Nadnarb,False,1,Action,551,Guard,-1,None
17,*,52,Nadnarb,False,1,Action,552,Run,-1,None
18,*,52,Nadnarb,False,1,Action,500,Increm,11,Enemy without Strengthen
19,*,52,Nadnarb,False,1,Action,52,Stone Ooze,13,Character without Stone
1,*,53,Nairad,False,0,Strategy,44,???,3,???
2,*,53,Nairad,False,0,Strategy,30,???,4,???
3,*,53,Nairad,False,0,Strategy,28,???,17,???
4,*,53,Nairad,False,0,Strategy,11,???,9,???
5,*,53,Nairad,False,0,Strategy,12,???,13,???
6,*,53,Nairad,False,0,Strategy,23,???,15,???
7,*,53,Nairad,False,0,Strategy,24,???,19,???
8,*,53,Nairad,False,0,Strategy,30,???,17,???
9,*,53,Nairad,False,0,Strategy,24,???,15,???
10,*,53,Nairad,False,0,Strategy,22,???,16,???
11,*,53,Nairad,False,0,Strategy,24,???,18,???
12,*,53,Nairad,False,0,Strategy,30,???,19,???
13,*,53,Nairad,False,0,Strategy,25,???,15,???
14,*,53,Nairad,False,0,Strategy,30,???,19,???
15,*,53,Nairad,False,1,Action,550,Attack,2,Random character
16,*,53,Nairad,False,1,Action,551,Guard,-1,None
17,*,53,Nairad,False,1,Action,552,Run,-1,None
18,*,53,Nairad,False,1,Action,501,Incremus,-1,None
19,*,53,Nairad,False,1,Action,52,Stone Ooze,13,Character without Stone
1,*,54,Kanezl,False,0,Strategy,45,???,3,???
2,*,54,Kanezl,False,0,Strategy,30,???,4,???
3,*,54,Kanezl,False,0,Strategy,30,???,23,???
4,*,54,Kanezl,False,0,Strategy,44,???,6,???
5,*,54,Kanezl,False,0,Strategy,30,???,7,???
6,*,54,Kanezl,False,0,Strategy,25,???,23,???
7,*,54,Kanezl,False,0,Strategy,31,???,14,???
8,*,54,Kanezl,False,0,Strategy,39,???,11,???
9,*,54,Kanezl,False,0,Strategy,38,???,12,???
10,*,54,Kanezl,False,0,Strategy,30,???,14,???
11,*,54,Kanezl,False,0,Strategy,24,???,24,???
12,*,54,Kanezl,False,0,Strategy,24,???,24,???
13,*,54,Kanezl,False,0,Strategy,30,???,27,???
14,*,54,Kanezl,False,0,Strategy,11,???,16,???
15,*,54,Kanezl,False,0,Strategy,24,???,23,???
16,*,54,Kanezl,False,0,Strategy,23,???,21,???
17,*,54,Kanezl,False,0,Strategy,23,???,22,???
18,*,54,Kanezl,False,0,Strategy,24,???,25,???
19,*,54,Kanezl,False,0,Strategy,26,???,26,???
20,*,54,Kanezl,False,0,Strategy,30,???,28,???
21,*,54,Kanezl,False,1,Action,550,Attack,2,Random character
22,*,54,Kanezl,False,1,Action,551,Guard,-1,None
23,*,54,Kanezl,False,1,Action,552,Run,-1,None
24,*,54,Kanezl,False,1,Action,508,Sacrum,-1,None
25,*,54,Kanezl,False,1,Action,39,Lightning Strike,2,Random character
26,*,54,Kanezl,False,1,Action,49,Call Allies,-1,None
27,*,54,Kanezl,False,1,Action,100,Magic?,-1,None
28,*,54,Kanezl,False,1,Action,113,Call Allies,-1,None
1,*,55,Mantoid,False,0,Strategy,34,???,3,???
2,*,55,Mantoid,False,0,Strategy,22,???,7,???
3,*,55,Mantoid,False,0,Strategy,26,???,6,???
4,*,55,Mantoid,False,0,Strategy,28,???,8,???
5,*,55,Mantoid,False,0,Strategy,30,???,9,???
6,*,55,Mantoid,False,1,Action,550,Attack,2,Random character
7,*,55,Mantoid,False,1,Action,525,Pyrum,-1,None
8,*,55,Mantoid,False,1,Action,40,Terrible Bite,1,Common character
9,*,55,Mantoid,False,1,Action,551,Guard,-1,None
1,*,56,Sorcerer,False,0,Strategy,51,???,18,???
2,*,56,Sorcerer,False,0,Strategy,11,???,5,???
3,*,56,Sorcerer,False,0,Strategy,12,???,5,???
4,*,56,Sorcerer,False,0,Strategy,30,???,12,???
5,*,56,Sorcerer,False,0,Strategy,35,???,7,???
6,*,56,Sorcerer,False,0,Strategy,23,???,22,???
7,*,56,Sorcerer,False,0,Strategy,21,???,27,???
8,*,56,Sorcerer,False,0,Strategy,21,???,20,???
9,*,56,Sorcerer,False,0,Strategy,21,???,21,???
10,*,56,Sorcerer,False,0,Strategy,25,???,25,???
11,*,56,Sorcerer,False,0,Strategy,30,???,26,???
12,*,56,Sorcerer,False,0,Strategy,31,???,7,???
13,*,56,Sorcerer,False,0,Strategy,1,???,16,???
14,*,56,Sorcerer,False,0,Strategy,39,???,16,???
15,*,56,Sorcerer,False,0,Strategy,30,???,7,???
16,*,56,Sorcerer,False,0,Strategy,24,???,23,???
17,*,56,Sorcerer,False,0,Strategy,30,???,7,???
18,*,56,Sorcerer,False,0,Strategy,26,???,24,???
19,*,56,Sorcerer,False,0,Strategy,30,???,7,???
20,*,56,Sorcerer,False,1,Action,550,Attack,1,Common character
21,*,56,Sorcerer,False,1,Action,551,Guard,-1,None
22,*,56,Sorcerer,False,1,Action,502,Sylenis,15,Character without Silence
23,*,56,Sorcerer,False,1,Action,507,Sacres,7,Injured enemy
24,*,56,Sorcerer,False,1,Action,518,Eternes,2,Random character
25,*,56,Sorcerer,False,1,Action,529,Crystalen,2,Random character
26,*,56,Sorcerer,False,1,Action,535,Electrulen,2,Random character
27,*,56,Sorcerer,False,1,Action,37,Focus,-1,None
1,*,57,Slithar,False,0,Strategy,33,???,5,???
2,*,57,Slithar,False,0,Strategy,26,???,9,???
3,*,57,Slithar,False,0,Strategy,28,???,10,???
4,*,57,Slithar,False,0,Strategy,30,???,13,???
5,*,57,Slithar,False,0,Strategy,26,???,9,???
6,*,57,Slithar,False,0,Strategy,25,???,11,???
7,*,57,Slithar,False,0,Strategy,25,???,13,???
8,*,57,Slithar,False,0,Strategy,30,???,12,???
9,*,57,Slithar,False,1,Action,550,Attack,2,Random character
10,*,57,Slithar,False,1,Action,525,Pyrum,-1,None
11,*,57,Slithar,False,1,Action,100,Magic?,-1,None
12,*,57,Slithar,False,1,Action,552,Run,-1,None
13,*,57,Slithar,False,1,Action,551,Guard,-1,None
1,*,58,Golooper,False,0,Strategy,1,???,9,???
2,*,58,Golooper,False,0,Strategy,25,???,9,???
3,*,58,Golooper,False,0,Strategy,24,???,7,???
4,*,58,Golooper,False,0,Strategy,23,???,8,???
5,*,58,Golooper,False,0,Strategy,35,???,11,???
6,*,58,Golooper,False,0,Strategy,30,???,10,???
7,*,58,Golooper,False,1,Action,550,Attack,2,Random character
8,*,58,Golooper,False,1,Action,551,Guard,-1,None
9,*,58,Golooper,False,1,Action,552,Run,-1,None
10,*,58,Golooper,False,1,Action,512,Slipara,-1,None
11,*,58,Golooper,False,1,Action,100,Magic?,-1,None
1,*,59,Alusphere,False,0,Strategy,11,???,4,???
2,*,59,Alusphere,False,0,Strategy,12,???,5,???
3,*,59,Alusphere,False,0,Strategy,30,???,6,???
4,*,59,Alusphere,False,0,Strategy,22,???,9,???
5,*,59,Alusphere,False,0,Strategy,22,???,9,???
6,*,59,Alusphere,False,0,Strategy,21,???,8,???
7,*,59,Alusphere,False,1,Action,550,Attack,13,Character without Stone
8,*,59,Alusphere,False,1,Action,551,Guard,-1,None
9,*,59,Alusphere,False,1,Action,44,Drain,17,Character without Weak
1,*,60,Soldier,False,0,Strategy,23,???,6,???
2,*,60,Soldier,False,0,Strategy,23,???,5,???
3,*,60,Soldier,False,0,Strategy,21,???,7,???
4,*,60,Soldier,False,1,Action,550,Attack,2,Random character
5,*,60,Soldier,False,1,Action,21,Counter Stance,-1,None
6,*,60,Soldier,False,1,Action,250,Wind Slash,2,Random character
7,*,60,Soldier,False,1,Action,551,Guard,-1,None
1,*,61,Delzool,False,0,Strategy,44,???,3,???
2,*,61,Delzool,False,0,Strategy,30,???,4,???
3,*,61,Delzool,False,0,Strategy,26,???,17,???
4,*,61,Delzool,False,0,Strategy,2,???,6,???
5,*,61,Delzool,False,0,Strategy,30,???,7,???
6,*,61,Delzool,False,0,Strategy,29,???,18,???
7,*,61,Delzool,False,0,Strategy,1,???,9,???
8,*,61,Delzool,False,0,Strategy,30,???,10,???
9,*,61,Delzool,False,0,Strategy,26,???,18,???
10,*,61,Delzool,False,0,Strategy,35,???,12,???
11,*,61,Delzool,False,0,Strategy,24,???,19,???
12,*,61,Delzool,False,0,Strategy,23,???,18,???
13,*,61,Delzool,False,0,Strategy,27,???,16,???
14,*,61,Delzool,False,0,Strategy,26,???,20,???
15,*,61,Delzool,False,0,Strategy,30,???,17,???
16,*,61,Delzool,False,1,Action,550,Attack,2,Random character
17,*,61,Delzool,False,1,Action,552,Run,-1,None
18,*,61,Delzool,False,1,Action,270,Self-destruct,-1,None
