Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],[EC1 US Name],EC2 ID,[EC2 JP Name],[EC2 US Name],EC3 ID,[EC3 JP Name],[EC3 US Name],EC4 ID,[EC4 JP Name],[EC4 US Name],EC5 ID,[EC5 JP Name],[EC5 US Name],EC6 ID,[EC6 JP Name],[EC6 US Name],EC7 ID,[EC7 JP Name],[EC7 US Name],EC8 ID,[EC8 JP Name],[EC8 US Name]
14,a099a_05ep.enp,79,2,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,255,None,None,255,None,None,255,None,None
15,a099a_05ep.enp,79,2,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,255,None,None
16,a099a_05ep.enp,84,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None
17,a099a_05ep.enp,84,2,12,Varkris,Varkris,12,Varkris,Varkris,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
18,a099a_05ep.enp,74,2,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
19,a099a_05ep.enp,74,2,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
20,a099a_05ep.enp,79,2,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,41,Elooper,Elooper,255,None,None
21,a099a_05ep.enp,79,2,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None
22,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None
24,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None
25,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
26,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None
27,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,41,Elooper,Elooper,255,None,None,255,None,None
28,a099a_05ep.enp,84,2,12,Varkris,Varkris,12,Varkris,Varkris,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,255,None,None,255,None,None
29,a099a_05ep.enp,74,2,36,Pinalisk,Pinalisk,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,255,None,None,255,None,None
30,a099a_05ep.enp,79,2,12,Varkris,Varkris,36,Pinalisk,Pinalisk,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,255,None,None,255,None,None,255,None,None
31,a099a_05ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,90,Tsorok,Tsorok,255,None,None
0,a099a_06ep.enp,104,2,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a099a_06ep.enp,104,2,41,Elooper,Elooper,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a099a_06ep.enp,84,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a099a_06ep.enp,84,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,255,None,None,255,None,None,255,None,None
4,a099a_06ep.enp,74,2,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a099a_06ep.enp,74,2,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None
6,a099a_06ep.enp,91,2,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None,255,None,None
7,a099a_06ep.enp,91,2,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None
8,a099a_06ep.enp,91,2,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None
9,a099a_06ep.enp,84,2,12,Varkris,Varkris,12,Varkris,Varkris,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
10,a099a_06ep.enp,74,2,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
11,a099a_06ep.enp,91,2,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None
12,a099a_06ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None
13,a099a_06ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,255,None,None,255,None,None
14,a099a_06ep.enp,91,2,12,Varkris,Varkris,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None,255,None,None
15,a099a_06ep.enp,91,2,12,Varkris,Varkris,12,Varkris,Varkris,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None
16,a099a_06ep.enp,81,2,36,Pinalisk,Pinalisk,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None,255,None,None
17,a099a_06ep.enp,81,2,36,Pinalisk,Pinalisk,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None
18,a099a_06ep.enp,79,2,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
19,a099a_06ep.enp,79,2,12,Varkris,Varkris,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,41,Elooper,Elooper,255,None,None,255,None,None
20,a099a_06ep.enp,81,2,36,Pinalisk,Pinalisk,92,Langry,Langry,92,Langry,Langry,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None
21,a099a_06ep.enp,91,2,12,Varkris,Varkris,36,Pinalisk,Pinalisk,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None,255,None,None
22,a099a_06ep.enp,91,2,12,Varkris,Varkris,12,Varkris,Varkris,36,Pinalisk,Pinalisk,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None
23,a099a_06ep.enp,86,2,40,Roseln,Roseln,40,Roseln,Roseln,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a099a_06ep.enp,81,2,40,Roseln,Roseln,40,Roseln,Roseln,40,Roseln,Roseln,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,a099a_06ep.enp,96,2,40,Roseln,Roseln,41,Elooper,Elooper,41,Elooper,Elooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a099a_06ep.enp,86,2,40,Roseln,Roseln,12,Varkris,Varkris,12,Varkris,Varkris,12,Varkris,Varkris,255,None,None,255,None,None,255,None,None,255,None,None
27,a099a_06ep.enp,86,2,40,Roseln,Roseln,40,Roseln,Roseln,12,Varkris,Varkris,12,Varkris,Varkris,255,None,None,255,None,None,255,None,None,255,None,None
28,a099a_06ep.enp,86,2,40,Roseln,Roseln,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a099a_06ep.enp,86,2,40,Roseln,Roseln,40,Roseln,Roseln,36,Pinalisk,Pinalisk,36,Pinalisk,Pinalisk,255,None,None,255,None,None,255,None,None,255,None,None
30,a099a_06ep.enp,86,2,40,Roseln,Roseln,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a099a_06ep.enp,86,2,40,Roseln,Roseln,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,92,Langry,Langry,255,None,None,255,None,None,255,None,None
0,a099a_07ep.enp,99,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,255,None,None,255,None,None,255,None,None,255,None,None
1,a099a_07ep.enp,99,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,255,None,None,255,None,None
2,a099a_07ep.enp,109,2,97,Razorbeak,Razorbeak,97,Razorbeak,Razorbeak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a099a_07ep.enp,109,2,97,Razorbeak,Razorbeak,97,Razorbeak,Razorbeak,97,Razorbeak,Razorbeak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,a099a_07ep.enp,124,2,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a099a_07ep.enp,124,2,109,Yulooper,Yulooper,109,Yulooper,Yulooper,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a099a_07ep.enp,104,2,109,Yulooper,Yulooper,109,Yulooper,Yulooper,109,Yulooper,Yulooper,109,Yulooper,Yulooper,109,Yulooper,Yulooper,109,Yulooper,Yulooper,109,Yulooper,Yulooper,255,None,None
7,a099a_07ep.enp,104,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a099a_07ep.enp,104,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None
9,a099a_07ep.enp,94,2,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a099a_07ep.enp,94,2,88,Scorpon,Scorpon,88,Scorpon,Scorpon,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a099a_07ep.enp,104,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,97,Razorbeak,Razorbeak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a099a_07ep.enp,94,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,97,Razorbeak,Razorbeak,97,Razorbeak,Razorbeak,255,None,None,255,None,None
13,a099a_07ep.enp,104,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None
14,a099a_07ep.enp,114,2,97,Razorbeak,Razorbeak,97,Razorbeak,Razorbeak,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a099a_07ep.enp,99,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,a099a_07ep.enp,99,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,88,Scorpon,Scorpon,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None
17,a099a_07ep.enp,109,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
18,a099a_07ep.enp,104,2,88,Scorpon,Scorpon,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a099a_07ep.enp,109,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,97,Razorbeak,Razorbeak,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
20,a099a_07ep.enp,109,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,97,Razorbeak,Razorbeak,109,Yulooper,Yulooper,109,Yulooper,Yulooper,255,None,None,255,None,None
21,a099a_07ep.enp,99,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,88,Scorpon,Scorpon,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
22,a099a_07ep.enp,99,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,88,Scorpon,Scorpon,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None
23,a099a_07ep.enp,89,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a099a_07ep.enp,94,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,107,Jynnus,Jynnus,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None
25,a099a_07ep.enp,99,2,97,Razorbeak,Razorbeak,97,Razorbeak,Razorbeak,88,Scorpon,Scorpon,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None
26,a099a_07ep.enp,104,2,97,Razorbeak,Razorbeak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None
27,a099a_07ep.enp,94,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,97,Razorbeak,Razorbeak,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None
28,a099a_07ep.enp,104,2,107,Jynnus,Jynnus,107,Jynnus,Jynnus,97,Razorbeak,Razorbeak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None
29,a099a_07ep.enp,99,2,97,Razorbeak,Razorbeak,88,Scorpon,Scorpon,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None
30,a099a_07ep.enp,104,2,97,Razorbeak,Razorbeak,88,Scorpon,Scorpon,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a099a_07ep.enp,109,2,97,Razorbeak,Razorbeak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,109,Yulooper,Yulooper,255,None,None,255,None,None,255,None,None,255,None,None
0,a099a_08ep.enp,104,2,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a099a_08ep.enp,104,2,88,Scorpon,Scorpon,88,Scorpon,Scorpon,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a099a_08ep.enp,94,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a099a_08ep.enp,94,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None
4,a099a_08ep.enp,107,2,86,Lurker,Lurker,86,Lurker,Lurker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a099a_08ep.enp,107,2,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,255,None,None,255,None,None,255,None,None,255,None,None
6,a099a_08ep.enp,107,2,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,255,None,None,255,None,None
7,a099a_08ep.enp,112,2,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a099a_08ep.enp,112,2,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a099a_08ep.enp,112,2,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None
10,a099a_08ep.enp,102,2,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a099a_08ep.enp,102,2,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a099a_08ep.enp,99,2,88,Scorpon,Scorpon,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a099a_08ep.enp,99,2,88,Scorpon,Scorpon,88,Scorpon,Scorpon,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None
14,a099a_08ep.enp,112,2,86,Lurker,Lurker,86,Lurker,Lurker,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a099a_08ep.enp,112,2,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None,255,None,None
16,a099a_08ep.enp,102,2,86,Lurker,Lurker,86,Lurker,Lurker,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a099a_08ep.enp,102,2,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,50,Burocca,Burocca,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None
18,a099a_08ep.enp,107,2,54,Kanezl,Kanezl,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a099a_08ep.enp,107,2,54,Kanezl,Kanezl,54,Kanezl,Kanezl,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
20,a099a_08ep.enp,109,2,54,Kanezl,Kanezl,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a099a_08ep.enp,109,2,54,Kanezl,Kanezl,54,Kanezl,Kanezl,88,Scorpon,Scorpon,88,Scorpon,Scorpon,255,None,None,255,None,None,255,None,None,255,None,None
22,a099a_08ep.enp,99,2,54,Kanezl,Kanezl,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a099a_08ep.enp,99,2,54,Kanezl,Kanezl,54,Kanezl,Kanezl,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,95,Thryllak,Thryllak,255,None,None,255,None,None
24,a099a_08ep.enp,107,2,88,Scorpon,Scorpon,95,Thryllak,Thryllak,86,Lurker,Lurker,86,Lurker,Lurker,255,None,None,255,None,None,255,None,None,255,None,None
25,a099a_08ep.enp,107,2,88,Scorpon,Scorpon,95,Thryllak,Thryllak,95,Thryllak,Thryllak,86,Lurker,Lurker,86,Lurker,Lurker,86,Lurker,Lurker,255,None,None,255,None,None
26,a099a_08ep.enp,102,2,88,Scorpon,Scorpon,95,Thryllak,Thryllak,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a099a_08ep.enp,102,2,88,Scorpon,Scorpon,95,Thryllak,Thryllak,95,Thryllak,Thryllak,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None
28,a099a_08ep.enp,107,2,88,Scorpon,Scorpon,86,Lurker,Lurker,86,Lurker,Lurker,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None
29,a099a_08ep.enp,107,2,88,Scorpon,Scorpon,88,Scorpon,Scorpon,86,Lurker,Lurker,86,Lurker,Lurker,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None
30,a099a_08ep.enp,102,2,95,Thryllak,Thryllak,86,Lurker,Lurker,50,Burocca,Burocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a099a_08ep.enp,102,2,95,Thryllak,Thryllak,95,Thryllak,Thryllak,86,Lurker,Lurker,86,Lurker,Lurker,50,Burocca,Burocca,50,Burocca,Burocca,255,None,None,255,None,None
0,a099a_09ep.enp,128,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a099a_09ep.enp,128,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,255,None,None,255,None,None,255,None,None,255,None,None
2,a099a_09ep.enp,128,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,255,None,None,255,None,None,255,None,None
3,a099a_09ep.enp,128,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,255,None,None,255,None,None
4,a099a_09ep.enp,123,3,51,Drogerp,Drogerp,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a099a_09ep.enp,123,3,51,Drogerp,Drogerp,51,Drogerp,Drogerp,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a099a_09ep.enp,123,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a099a_09ep.enp,123,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None,255,None,None
8,a099a_09ep.enp,123,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None
9,a099a_09ep.enp,123,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None
10,a099a_09ep.enp,133,3,85,Imezl,Imezl,85,Imezl,Imezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a099a_09ep.enp,133,3,85,Imezl,Imezl,85,Imezl,Imezl,85,Imezl,Imezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a099a_09ep.enp,133,3,85,Imezl,Imezl,85,Imezl,Imezl,85,Imezl,Imezl,85,Imezl,Imezl,255,None,None,255,None,None,255,None,None,255,None,None
13,a099a_09ep.enp,117,3,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,a099a_09ep.enp,117,3,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None
15,a099a_09ep.enp,128,3,85,Imezl,Imezl,85,Imezl,Imezl,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,a099a_09ep.enp,128,3,85,Imezl,Imezl,85,Imezl,Imezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None
17,a099a_09ep.enp,128,3,85,Imezl,Imezl,85,Imezl,Imezl,85,Imezl,Imezl,54,Kanezl,Kanezl,255,None,None,255,None,None,255,None,None,255,None,None
18,a099a_09ep.enp,128,3,85,Imezl,Imezl,85,Imezl,Imezl,85,Imezl,Imezl,85,Imezl,Imezl,54,Kanezl,Kanezl,54,Kanezl,Kanezl,255,None,None,255,None,None
19,a099a_09ep.enp,123,3,44,Iridzu,Iridzu,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a099a_09ep.enp,123,3,44,Iridzu,Iridzu,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None,255,None,None,255,None,None
21,a099a_09ep.enp,123,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None,255,None,None,255,None,None
22,a099a_09ep.enp,123,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None,255,None,None
23,a099a_09ep.enp,123,3,44,Iridzu,Iridzu,44,Iridzu,Iridzu,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,255,None,None
24,a099a_09ep.enp,128,3,51,Drogerp,Drogerp,44,Iridzu,Iridzu,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,a099a_09ep.enp,128,3,51,Drogerp,Drogerp,44,Iridzu,Iridzu,44,Iridzu,Iridzu,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a099a_09ep.enp,128,3,51,Drogerp,Drogerp,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,44,Iridzu,Iridzu,255,None,None,255,None,None,255,None,None
